ticker,R,kind,date,year,base_start,base_len,close,pos,rsi,range_ratio,wk_since_low,delisted,mad_med,cv,mid_share,pre_vol,spring,regime_spy_up,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,next_break,wk_to_break,ret13,trunc13,exc13_SPY,exc13_SMH,exc13_QQQ,mae13,ret26,trunc26,exc26_SPY,exc26_SMH,exc26_QQQ,mae26,ret52,trunc52,exc52_SPY,exc52_SMH,exc52_QQQ,mae52
ALGT,2.0,ANTI,2022-01-28,2022,2020-10-16,68,166.0,0.33,42.2,1.98,67,False,0.0681,0.1495,0.735,0.1052,False,True,0.0284,0.035,0.42,1.14,0.65,0.03,DOWN,20.0,-9.6,False,-3.2,2.5,1.2,-18.3,-32.9,False,-26.8,-23.5,-22.8,-34.2,-49.8,False,-43.1,-42.3,-34.6,-61.7
ALGT,2.0,ANTI,2024-04-19,2024,2023-08-04,38,61.66,0.11,37.8,1.97,23,False,0.08,0.1371,0.711,0.0675,False,True,0.0491,0.0759,0.61,0.98,1.19,0.0,DOWN,2.0,-23.1,False,-34.4,-47.7,-37.9,-26.5,6.5,False,-12.3,-19.7,-13.1,-37.3,-28.4,False,-36.0,-25.5,-36.1,-37.3
ALGT,2.0,COMP,2025-11-07,2025,2025-02-14,39,70.89,0.68,60.3,1.89,29,False,0.0923,0.1523,0.59,0.0764,False,True,0.0271,0.0329,0.29,0.83,1.21,0.03,UP,5.0,61.9,False,58.7,46.2,61.8,-7.7,17.1,False,6.6,-46.1,0.2,-7.7,,,,,,
ALH,1.5,COMP,2026-05-08,2026,2025-10-10,31,25.41,0.85,57.4,1.37,7,False,0.0783,0.0906,0.581,,False,True,0.0609,0.0864,0.78,1.15,,0.07,UP,6.0,9.3,False,4.2,6.4,7.5,-6.2,,,,,,,,,,,,
ALH,2.0,COMP,2026-05-08,2026,2025-10-10,31,25.41,0.85,57.4,1.37,7,False,0.0783,0.0906,0.581,,False,True,0.0609,0.0864,0.78,1.15,,0.07,UP,6.0,9.3,False,4.2,6.4,7.5,-6.2,,,,,,,,,,,,
ALHC,1.5,ANTI,2023-08-25,2023,2023-03-03,26,5.89,0.25,41.5,1.43,18,False,0.0597,0.0883,0.615,0.0834,False,True,0.0517,0.0556,0.87,0.65,0.72,0.0,DOWN,2.0,24.3,False,20.4,15.8,17.1,-12.1,6.6,False,-9.7,-34.2,-13.8,-12.1,57.4,False,27.8,-10.2,24.6,-20.4
ALHC,1.5,ANTI,2025-07-11,2025,2025-01-17,26,13.37,0.03,43.8,1.5,20,False,0.0432,0.1091,0.5,0.085,False,True,0.0482,0.0437,1.12,1.0,0.51,0.0,DOWN,1.0,29.5,False,24.5,16.3,23.0,-12.0,55.4,False,43.5,19.6,42.1,-12.0,48.3,False,25.9,-64.9,16.8,-12.0
ALHC,1.5,COMP,2025-10-17,2025,2025-04-25,26,17.12,0.93,59.3,1.49,12,False,0.0755,0.1011,0.615,0.0896,False,True,0.0326,0.0617,0.43,1.14,0.84,0.0,UP,6.0,31.4,False,27.0,14.3,28.4,-4.6,23.9,False,16.5,-11.9,16.2,-4.6,,,,,,
ALHC,2.0,ANTI,2023-01-06,2023,2022-03-04,45,11.05,0.2,43.4,1.93,44,False,0.1021,0.1655,0.533,0.1057,False,False,0.0192,0.0332,0.19,1.22,0.97,0.02,DOWN,7.0,-32.9,False,-38.8,-52.2,-51.4,-48.1,-49.0,False,-62.9,-89.9,-85.7,-51.9,-28.1,False,-50.5,-85.9,-76.7,-53.1
ALHC,2.0,ANTI,2023-08-18,2023,2023-02-24,26,6.12,0.2,42.9,1.74,17,False,0.0624,0.1236,0.423,0.0806,True,True,0.0413,0.0539,0.66,0.74,0.77,0.0,DOWN,3.0,6.9,False,3.2,-4.4,-1.1,-15.4,8.5,False,-6.8,-30.4,-12.2,-15.4,42.2,False,13.4,-27.7,8.6,-23.4
ALHC,2.0,COMP,2023-12-08,2023,2023-02-24,42,8.0,0.69,59.0,1.79,13,False,0.0662,0.1187,0.524,0.0806,True,True,0.0588,0.0702,0.89,0.71,0.82,0.0,DOWN,14.0,-32.6,False,-44.3,-71.9,-44.9,-32.6,4.3,False,-12.6,-51.9,-14.3,-41.4,42.4,False,8.5,-11.6,7.2,-41.4
ALIT,1.5,COMP,2024-01-26,2024,2023-08-04,26,172.87,1.0,62.6,1.38,13,False,0.0791,0.0912,0.538,0.0551,False,True,0.0225,0.0402,0.28,1.84,1.44,0.0,UP,1.0,0.7,False,-3.9,-14.9,-1.2,-4.2,-15.5,False,-27.9,-43.1,-25.0,-21.5,-23.0,False,-49.4,-62.6,-48.8,-27.4
ALIT,1.5,ANTI,2024-06-07,2024,2023-11-03,32,143.27,0.2,38.7,1.44,30,False,0.068,0.0919,0.656,0.0523,False,True,0.0659,0.0812,0.97,0.88,1.3,0.0,DOWN,9.0,-4.5,False,-6.0,10.2,-1.6,-8.3,0.2,False,-14.3,1.7,-13.8,-9.3,-25.9,False,-39.5,-26.5,-41.0,-35.6
ALJ,1.5,ANTI,2010-07-02,2010,2009-10-30,36,4.68,0.0,37.1,1.41,0,True,0.0441,0.0638,0.833,0.1051,False,False,0.0279,0.0485,0.63,0.67,0.42,0.0,DOWN,7.0,-7.0,False,-19.7,-16.1,-22.7,-10.6,3.1,False,-21.2,-26.0,-25.6,-10.6,90.5,False,56.9,50.1,53.1,-10.6
ALJ,1.5,ANTI,2012-05-18,2012,2011-11-11,28,6.56,0.12,41.6,1.5,25,True,0.0569,0.0959,0.75,0.0995,False,True,0.0348,0.0497,0.61,0.87,0.57,0.04,UP,11.0,60.8,False,50.7,51.0,48.2,-0.7,65.3,False,59.1,65.1,62.3,-0.7,123.8,False,92.2,93.3,100.0,-0.7
ALJ,1.5,ANTI,2013-06-21,2013,2012-12-14,28,13.23,0.28,44.2,1.48,27,True,0.0639,0.0946,0.643,0.0611,False,True,0.0305,0.0354,0.48,0.96,1.05,0.0,DOWN,2.0,-33.5,False,-41.3,-42.2,-46.0,-33.5,-0.8,False,-16.2,-14.5,-24.4,-35.7,-4.0,False,-29.6,-39.5,-37.7,-35.7
ALJ,1.5,ANTI,2014-06-27,2014,2013-11-15,33,10.88,0.07,41.9,1.37,32,True,0.0517,0.0758,0.667,0.0627,True,True,0.0312,0.0333,0.6,1.0,0.82,0.0,NONE,,16.8,False,15.3,12.4,11.2,-1.3,2.7,False,-4.9,-11.3,-10.1,-1.3,54.2,False,44.9,39.0,36.4,-11.5
ALJ,1.5,COMP,2014-10-31,2014,2013-11-15,51,13.85,0.84,57.4,1.37,50,True,0.063,0.0817,0.608,0.0627,True,True,0.0331,0.0497,0.53,1.98,1.0,0.0,DOWN,10.0,-23.1,False,-22.6,-26.9,-23.2,-30.5,8.0,False,2.5,-4.2,-0.2,-30.5,9.2,False,4.0,2.6,-3.7,-30.5
ALJ,1.5,ANTI,2015-01-16,2015,2014-05-09,37,9.62,0.0,33.9,1.48,0,True,0.0802,0.0984,0.649,0.0683,False,True,0.047,0.0946,0.59,0.99,1.17,0.03,UP,11.0,46.0,False,42.5,42.8,40.7,0.0,83.0,False,76.6,83.3,69.8,0.0,14.5,False,19.4,25.5,13.5,0.0
ALJ,1.5,ANTI,2015-11-13,2015,2015-03-20,35,14.78,0.27,44.3,1.49,33,True,0.0523,0.0827,0.8,0.0604,True,False,0.0481,0.0318,0.92,1.09,0.87,0.0,DOWN,8.0,-34.8,False,-27.4,-25.0,-24.3,-34.9,-47.2,False,-49.5,-47.0,-43.9,-47.2,-44.9,False,-54.1,-77.9,-51.5,-60.2
ALJ,1.5,COMP,2016-11-18,2016,2016-05-06,29,8.57,0.98,55.2,1.46,19,True,0.083,0.1052,0.517,0.055,True,True,0.0246,0.0266,0.3,0.83,1.51,0.0,UP,1.0,30.7,False,22.5,20.2,19.7,0.0,49.1,False,38.9,29.0,31.0,0.0,55.5,True,43.1,38.2,37.3,0.0
ALJ,2.0,ANTI,2009-07-10,2009,2009-01-02,28,6.63,0.0,41.3,1.73,0,True,0.0976,0.138,0.607,,False,False,0.106,0.0675,1.09,0.74,,0.04,DOWN,16.0,16.3,False,-6.2,-8.2,-5.4,0.0,-12.2,False,-43.8,-50.8,-45.9,-19.8,-23.9,False,-49.0,-59.1,-52.4,-29.4
ALJ,2.0,ANTI,2011-08-05,2011,2011-02-04,27,7.59,0.11,41.9,1.65,26,True,0.0796,0.1253,0.63,0.0529,False,False,0.1077,0.0481,1.35,1.02,1.5,0.0,DOWN,2.0,23.0,False,18.0,-0.2,15.4,-34.1,11.5,False,-1.9,-23.5,-4.4,-34.1,22.3,False,3.8,-7.8,-0.6,-34.1
ALJ,2.0,COMP,2012-02-03,2012,2011-07-29,28,8.46,0.71,56.6,1.98,18,True,0.0734,0.1554,0.75,0.0661,False,True,0.0342,0.0352,0.47,0.68,1.11,0.04,NONE,,-20.5,False,-22.8,-17.7,-24.9,-20.5,9.8,False,5.2,13.3,3.6,-23.0,102.2,False,87.3,96.2,91.8,-23.0
ALJ,2.0,ANTI,2012-05-18,2012,2011-07-29,43,6.56,0.32,41.6,1.98,33,True,0.0622,0.1376,0.814,0.0661,False,True,0.0348,0.0497,0.56,0.88,0.94,0.02,UP,13.0,60.8,False,50.7,51.0,48.2,-0.7,65.3,False,59.1,65.1,62.3,-0.7,123.8,False,92.2,93.3,100.0,-0.7
ALJ,2.0,COMP,2012-08-17,2012,2011-10-07,46,10.56,1.0,73.6,1.99,45,True,0.0736,0.1368,0.761,0.0792,True,True,0.1042,0.0705,1.42,1.31,0.93,0.02,UP,1.0,2.8,False,6.4,11.5,11.4,0.0,62.4,False,54.1,53.7,62.4,0.0,-8.1,False,-27.4,-22.8,-20.2,-8.1
ALJ,2.0,COMP,2012-08-24,2012,2011-10-14,46,11.31,1.0,76.8,1.82,39,True,0.0774,0.1447,0.391,0.0796,True,True,0.089,0.1176,1.15,1.71,0.97,0.02,UP,1.0,3.4,False,2.9,7.7,8.1,-6.5,46.6,False,37.9,37.4,47.5,-6.5,-2.9,False,-23.3,-19.9,-16.7,-14.3
ALJ,2.0,COMP,2015-07-03,2015,2013-10-11,91,17.02,1.0,71.9,1.97,90,True,0.0885,0.1362,0.78,0.0629,True,True,0.0392,0.0428,0.44,1.12,1.41,0.01,UP,2.0,-1.9,False,3.5,6.8,1.5,-8.0,-20.5,False,-20.0,-19.3,-24.7,-20.5,-63.4,False,-66.9,-68.3,-64.6,-64.6
ALJ,2.0,COMP,2015-07-17,2015,2013-11-15,88,17.61,1.0,73.3,1.83,26,True,0.0908,0.1292,0.682,0.0627,True,True,0.028,0.0523,0.31,1.12,1.45,0.01,UP,3.0,-11.9,False,-8.1,-12.6,-7.3,-11.9,-37.4,False,-26.8,-26.7,-26.7,-37.4,-65.1,False,-68.8,-79.2,-64.6,-66.6
ALJ,2.0,ANTI,2016-01-01,2016,2015-01-23,50,13.53,0.33,40.0,1.83,48,True,0.0787,0.1272,0.8,0.0628,False,False,0.0513,0.037,0.65,0.76,1.25,0.0,DOWN,5.0,-30.9,False,-32.9,-34.7,-29.8,-31.5,-54.0,False,-58.0,-60.2,-51.1,-55.5,-17.9,False,-29.9,-53.4,-25.0,-56.5
ALK,1.5,COMP,2011-12-16,2011,2010-10-29,60,17.12,1.0,66.0,1.44,59,False,0.0716,0.0857,0.65,0.0527,False,False,0.0192,0.0559,0.27,1.29,1.36,0.02,UP,7.0,-8.4,False,-24.3,-30.4,-29.8,-10.9,-9.2,False,-20.6,-20.2,-24.5,-15.1,13.3,False,-5.3,-1.9,-5.4,-15.1
ALK,1.5,COMP,2012-11-09,2012,2011-09-16,61,18.3,1.0,70.7,1.45,58,False,0.0343,0.0707,0.77,0.0406,False,True,0.0367,0.0416,1.07,0.64,0.84,0.02,UP,1.0,19.6,False,9.0,4.3,11.8,0.0,62.6,False,42.9,35.8,46.5,0.0,79.3,False,48.2,46.6,47.4,0.0
ALK,1.5,COMP,2012-11-23,2012,2011-10-07,60,19.1,1.0,75.0,1.48,59,False,0.0351,0.0674,0.883,0.0433,False,True,0.05,0.0603,1.42,0.66,0.81,0.03,UP,1.0,19.6,False,11.3,5.4,15.5,0.0,38.0,False,19.7,14.6,24.0,0.0,82.6,False,51.9,50.1,51.4,0.0
ALK,1.5,COMP,2012-12-14,2012,2011-10-14,62,19.41,1.0,75.4,1.41,55,False,0.0359,0.0747,0.758,0.0431,False,True,0.0248,0.0646,0.69,0.9,0.83,0.03,UP,1.0,37.3,False,26.3,26.1,30.5,-1.0,29.8,False,13.6,10.9,17.2,-1.0,68.3,False,40.3,40.0,35.3,-1.0
ALK,1.5,COMP,2013-10-25,2013,2013-02-08,38,31.64,1.0,67.2,1.45,37,False,0.0482,0.0835,0.684,0.0315,False,True,0.0335,0.0311,0.7,0.86,1.53,0.0,UP,1.0,13.8,False,11.6,9.3,8.9,0.0,34.0,False,27.0,22.3,29.0,0.0,44.7,False,30.9,20.9,24.0,0.0
ALK,1.5,COMP,2014-11-28,2014,2014-02-14,42,53.97,1.0,74.6,1.46,41,False,0.0384,0.0807,0.643,0.0444,False,True,0.0488,0.066,1.27,0.8,0.86,0.02,UP,5.0,8.2,False,5.9,4.4,5.5,-5.5,10.2,False,7.3,1.3,5.7,-5.5,36.7,False,33.5,36.3,27.7,-5.5
ALK,1.5,ANTI,2017-08-25,2017,2016-10-07,47,71.71,0.27,33.0,1.46,46,False,0.0496,0.0887,0.553,0.0455,False,True,0.0505,0.0323,1.02,0.96,1.09,0.0,DOWN,9.0,-13.0,False,-20.0,-35.7,-23.3,-17.4,-13.2,False,-26.6,-37.5,-32.1,-17.4,-12.4,False,-32.2,-38.3,-42.0,-22.2
ALK,1.5,ANTI,2019-03-08,2019,2017-08-04,84,54.41,0.0,37.2,1.49,0,False,0.0459,0.0856,0.583,0.0314,False,True,0.0199,0.034,0.43,0.87,1.46,0.02,DOWN,2.0,9.4,False,4.2,6.3,3.5,-2.5,14.7,False,5.1,-3.7,2.4,-2.5,-16.9,False,-27.3,-49.5,-39.4,-16.9
ALK,1.5,ANTI,2019-03-22,2019,2017-08-18,84,53.07,0.0,35.5,1.45,0,False,0.0433,0.08,0.738,0.0313,False,True,0.0609,0.0386,1.41,0.8,1.38,0.02,NONE,,15.1,False,9.3,14.7,9.5,0.0,21.2,False,13.4,9.8,14.1,0.0,-55.6,False,-39.2,-51.7,-51.8,-55.6
ALK,1.5,COMP,2019-10-25,2019,2017-08-18,115,70.81,0.75,66.7,1.45,31,False,0.0419,0.0746,0.774,0.0313,False,True,0.0203,0.0364,0.48,0.58,1.34,0.02,DOWN,18.0,-6.3,False,-15.9,-24.3,-20.4,-7.5,-60.4,False,-55.3,-65.8,-70.2,-66.7,-41.3,False,-58.2,-88.3,-87.9,-66.7
ALK,1.5,ANTI,2020-02-28,2020,2017-10-20,124,50.46,0.0,26.6,1.5,0,False,0.0447,0.0657,0.871,0.0322,False,False,0.0125,0.0123,0.28,0.86,1.39,0.02,DOWN,1.0,-32.2,False,-35.6,-39.1,-45.9,-53.3,-19.3,False,-38.8,-52.4,-62.0,-53.3,28.9,False,-1.9,-55.0,-24.9,-53.3
ALK,1.5,ANTI,2021-08-20,2021,2020-11-27,39,54.35,0.23,38.4,1.49,29,False,0.1184,0.1181,0.359,0.1145,False,True,0.0152,0.0655,0.13,1.08,1.03,0.05,DOWN,15.0,-3.0,False,-9.1,-24.7,-12.9,-3.0,8.2,False,9.6,4.2,15.1,-10.6,-16.4,False,-12.9,-8.5,-4.7,-25.6
ALK,1.5,ANTI,2022-06-17,2022,2021-10-08,37,40.42,0.0,34.6,1.48,0,False,0.0693,0.0847,0.568,0.0505,False,False,0.0478,0.083,0.69,0.9,1.37,0.0,DOWN,15.0,9.8,False,4.0,10.6,4.3,0.0,9.4,False,3.7,5.5,9.2,-3.1,24.7,False,2.7,-26.1,-10.2,-5.7
ALK,1.5,COMP,2023-02-03,2023,2022-02-25,50,53.47,0.76,65.7,1.48,18,False,0.0672,0.1073,0.56,0.0446,False,True,0.0715,0.0531,1.06,0.95,1.51,0.0,DOWN,7.0,-19.3,False,-19.7,-19.2,-24.9,-28.7,-12.6,False,-21.8,-36.5,-34.5,-28.7,-32.4,False,-54.1,-87.0,-73.5,-41.6
ALK,1.5,COMP,2023-07-07,2023,2022-04-08,66,53.75,0.82,66.0,1.5,15,False,0.0706,0.0917,0.652,0.0512,False,True,0.0684,0.0528,0.97,0.92,1.38,0.0,DOWN,11.0,-34.8,False,-33.0,-34.3,-34.5,-34.8,-29.4,False,-36.9,-41.5,-38.2,-41.9,-28.7,False,-56.9,-110.7,-65.1,-41.9
ALK,1.5,ANTI,2023-09-29,2023,2022-04-29,75,37.08,0.0,32.4,1.47,0,False,0.0655,0.09,0.693,0.0538,True,True,0.0404,0.0928,0.62,0.93,1.22,0.01,DOWN,1.0,5.4,False,-6.3,-16.0,-9.2,-15.7,15.9,False,-7.3,-40.2,-8.5,-15.7,21.4,False,-14.1,-50.5,-15.4,-15.7
ALK,1.5,COMP,2024-03-29,2024,2023-08-04,35,42.99,0.76,60.6,1.5,22,False,0.0549,0.0915,0.714,0.0499,False,True,0.0218,0.0266,0.4,0.99,1.1,0.03,NONE,,-6.0,False,-10.4,-21.9,-14.1,-6.2,4.7,False,-5.3,-5.4,-5.3,-19.7,17.1,False,9.5,22.4,10.8,-19.7
ALK,1.5,COMP,2024-11-01,2024,2023-11-03,53,49.23,1.0,67.7,1.47,52,False,0.0658,0.089,0.642,0.0473,False,True,0.0342,0.0937,0.52,1.4,1.39,0.0,UP,1.0,48.8,False,43.0,48.8,41.5,0.0,-4.6,False,-4.4,5.6,-5.1,-14.9,-15.2,False,-36.1,-64.2,-45.0,-15.2
ALK,1.5,COMP,2024-11-08,2024,2023-11-10,53,51.0,1.0,70.1,1.49,52,False,0.0684,0.0941,0.528,0.0485,False,True,0.034,0.072,0.5,1.35,1.41,0.0,UP,1.0,48.9,False,48.1,54.0,47.0,0.0,2.0,False,7.1,15.5,6.8,-17.8,-15.8,False,-29.4,-50.7,-35.1,-18.2
ALK,1.5,COMP,2025-08-29,2025,2025-03-07,26,62.78,1.0,64.2,1.5,18,False,0.0405,0.0938,0.654,0.0497,False,True,0.0204,0.0235,0.5,0.93,0.81,0.0,UP,1.0,-31.7,False,-38.0,-53.1,-40.4,-37.0,-17.8,False,-24.8,-58.2,-24.5,-37.0,-32.6,False,-53.2,-123.7,-58.8,-42.4
ALK,2.0,COMP,2009-08-28,2009,2009-01-02,35,5.81,0.72,67.8,1.99,25,False,0.1514,0.2158,0.371,,False,False,0.0113,0.0965,0.07,0.73,,0.0,UP,14.0,14.0,False,7.5,14.3,6.3,-4.9,35.5,False,27.3,30.9,24.5,-4.9,73.4,False,68.1,71.0,63.8,-4.9
ALK,2.0,COMP,2016-12-09,2016,2014-10-24,112,84.34,1.0,74.4,1.84,111,False,0.092,0.122,0.759,0.0294,False,True,0.0727,0.0892,0.79,0.85,3.13,0.0,UP,2.0,8.0,False,2.4,-1.6,-2.3,-3.1,0.9,False,-7.7,-19.7,-16.9,-6.6,-21.1,False,-40.7,-59.0,-51.9,-29.7
ALK,2.0,ANTI,2020-03-06,2020,2017-03-17,156,45.21,0.0,22.6,1.97,0,False,0.058,0.1298,0.814,0.0393,False,False,0.0208,0.0139,0.36,0.89,1.48,0.01,DOWN,1.0,-5.5,False,-13.5,-21.3,-21.0,-47.9,-9.7,False,-26.1,-39.7,-46.6,-47.9,43.5,False,12.2,-31.2,-5.9,-47.9
ALK,2.0,ANTI,2020-03-13,2020,2017-10-20,126,37.95,0.0,18.5,1.99,0,False,0.0447,0.0784,0.786,0.0322,False,False,0.0362,0.0197,0.81,1.21,1.39,0.02,DOWN,1.0,1.4,False,-12.2,-21.1,-21.5,-37.9,6.3,False,-19.0,-33.1,-34.9,-37.9,79.2,False,30.2,-15.9,14.1,-37.9
ALK,2.0,ANTI,2022-05-20,2022,2020-08-28,91,46.1,0.26,39.3,1.98,86,False,0.0877,0.1569,0.692,0.1088,True,False,0.0654,0.0585,0.75,1.1,0.81,0.02,NONE,,-1.4,False,-10.2,-4.4,-13.5,-12.3,1.3,False,-1.2,5.0,2.2,-15.1,-3.4,False,-12.7,-21.6,-20.9,-17.3
ALK,2.0,ANTI,2025-04-25,2025,2024-09-13,33,41.91,0.05,33.8,1.9,31,False,0.1586,0.2009,0.455,0.0459,False,False,0.0872,0.1759,0.55,1.41,3.46,0.0,NONE,,24.5,False,8.4,-11.2,4.5,0.0,4.4,False,-19.3,-61.2,-26.4,0.0,-0.8,False,-31.9,-140.4,-41.9,-13.7
ALK,2.0,ANTI,2026-04-10,2026,2025-02-21,60,39.5,0.09,39.1,2.0,2,False,0.071,0.1484,0.7,0.0489,False,True,0.0572,0.1547,0.81,1.12,1.45,0.03,NONE,,25.1,False,13.7,-14.7,6.3,-6.5,,,,,,,,,,,,
ALKS,1.5,ANTI,2009-10-30,2009,2009-05-08,26,7.97,0.0,38.5,1.46,0,False,0.0745,0.0987,0.615,,False,True,0.0315,0.0456,0.42,0.93,,0.0,DOWN,1.0,37.3,False,33.0,34.0,32.6,-3.4,64.5,False,48.7,42.4,43.9,-3.4,45.2,False,28.5,18.3,16.9,-3.4
ALKS,1.5,COMP,2010-01-29,2010,2009-07-31,27,10.94,1.0,61.9,1.42,12,False,0.0607,0.0941,0.667,0.0924,False,True,0.0924,0.0563,1.52,1.46,0.66,0.0,UP,1.0,19.8,False,8.7,1.7,4.6,0.0,17.9,False,14.3,5.2,10.5,-1.4,16.9,False,-4.4,-27.5,-14.3,-3.0
ALKS,1.5,ANTI,2011-10-07,2011,2011-04-01,28,14.56,0.23,43.0,1.49,27,False,0.1015,0.1132,0.5,0.0591,True,False,0.0419,0.0427,0.41,0.91,1.72,0.04,NONE,,14.6,False,3.5,4.2,7.3,-4.7,28.0,False,5.9,3.5,2.2,-4.7,43.4,False,14.4,27.6,14.6,-4.7
ALKS,1.5,COMP,2012-01-13,2012,2011-04-01,42,18.16,0.79,58.7,1.49,41,False,0.0817,0.1017,0.595,0.0591,True,True,0.0735,0.0695,0.9,0.85,1.38,0.02,NONE,,-3.3,False,-10.2,-13.4,-17.3,-9.3,-4.9,False,-11.3,-2.8,-14.3,-16.7,20.6,False,3.9,7.6,3.5,-16.7
ALKS,1.5,COMP,2012-09-21,2012,2011-04-15,76,20.52,1.0,65.8,1.48,43,False,0.0611,0.0888,0.711,0.0599,True,True,0.0261,0.0409,0.43,0.95,1.02,0.01,UP,1.0,-6.1,False,-4.7,-8.8,0.4,-8.9,10.7,False,2.8,-0.4,12.2,-9.7,71.0,False,51.4,43.0,56.8,-9.7
ALKS,1.5,COMP,2012-10-05,2012,2011-12-02,45,20.88,1.0,67.3,1.41,44,False,0.0486,0.0784,0.733,0.0611,False,True,0.0616,0.0483,1.27,0.88,0.8,0.02,UP,14.0,-2.7,False,-3.5,-9.6,0.2,-11.3,7.0,False,-0.4,-3.1,7.9,-11.3,54.8,False,36.7,24.9,38.1,-11.3
ALKS,1.5,ANTI,2014-10-10,2014,2013-10-25,51,40.23,0.26,41.2,1.49,49,False,0.0636,0.0933,0.725,0.0543,False,True,0.0272,0.0285,0.43,0.75,1.17,0.02,UP,6.0,61.9,False,54.1,41.8,52.9,0.0,57.9,False,46.6,33.1,43.1,0.0,51.2,False,43.4,35.2,37.2,0.0
ALKS,1.5,COMP,2014-11-28,2014,2013-11-15,55,55.02,0.93,65.2,1.49,54,False,0.0713,0.0923,0.673,0.0542,False,True,0.0897,0.0852,1.26,0.97,1.32,0.02,UP,1.0,27.7,False,25.4,23.9,25.0,-1.1,11.1,False,8.1,2.1,6.6,-1.1,37.4,False,34.2,37.1,28.4,-1.1
ALKS,1.5,COMP,2014-12-05,2014,2013-11-22,55,57.51,1.0,68.2,1.46,51,False,0.0701,0.0952,0.564,0.054,False,True,0.0873,0.0914,1.25,0.97,1.3,0.02,UP,2.0,18.6,False,18.3,17.1,16.3,-5.4,6.4,False,4.6,3.6,2.1,-5.4,28.2,False,25.3,26.5,17.7,-5.4
ALKS,1.5,COMP,2015-09-11,2015,2014-10-31,46,70.95,0.9,59.6,1.45,45,False,0.0672,0.0915,0.63,0.0463,False,False,0.0398,0.0307,0.59,1.0,1.45,0.0,UP,11.0,0.6,False,-2.5,-7.5,-4.6,-14.8,-53.6,False,-57.8,-62.6,-55.0,-54.9,-36.0,False,-46.8,-65.7,-45.5,-57.4
ALKS,1.5,COMP,2015-12-25,2015,2014-11-21,58,79.11,1.0,64.9,1.45,54,False,0.0755,0.0891,0.672,0.0476,False,True,0.0179,0.0501,0.24,0.85,1.59,0.02,UP,1.0,-60.1,False,-59.4,-60.0,-55.7,-61.8,-46.6,False,-46.4,-48.3,-39.7,-61.8,-26.7,False,-38.8,-62.8,-34.6,-61.8
ALKS,1.5,COMP,2018-02-02,2018,2016-06-24,85,63.42,1.0,69.5,1.5,84,False,0.0721,0.0906,0.647,0.0863,False,True,0.0507,0.0493,0.7,0.96,0.84,0.0,UP,2.0,-31.5,False,-28.5,-29.5,-31.8,-33.5,-31.0,False,-34.9,-35.6,-40.8,-35.1,-47.8,False,-47.7,-44.7,-50.4,-55.1
ALKS,1.5,COMP,2018-02-16,2018,2016-10-21,70,67.26,1.0,64.7,1.41,14,False,0.0522,0.0685,0.7,0.0844,False,True,0.0594,0.0281,1.14,1.13,0.62,0.0,DOWN,7.0,-31.2,False,-31.0,-32.9,-32.9,-37.3,-33.8,False,-39.1,-33.8,-43.2,-38.8,-51.6,False,-55.1,-53.3,-56.7,-57.7
ALKS,1.5,ANTI,2018-11-02,2018,2018-04-06,31,37.74,0.0,37.5,1.33,0,False,0.0395,0.0604,0.774,0.0542,False,False,0.0275,0.0476,0.7,0.96,0.73,0.03,DOWN,1.0,-12.3,False,-12.3,-15.8,-11.5,-24.6,-24.4,False,-33.6,-48.6,-37.7,-24.6,-47.8,False,-62.7,-85.4,-66.3,-52.3
ALKS,1.5,ANTI,2019-05-17,2019,2018-11-16,27,24.85,0.0,31.2,1.5,0,False,0.0302,0.0919,0.63,0.0724,False,True,0.124,0.0491,4.11,1.25,0.42,0.0,DOWN,1.0,-12.9,False,-14.4,-19.3,-14.4,-17.3,-15.5,False,-25.6,-42.9,-26.8,-27.5,-38.6,False,-40.8,-64.9,-61.6,-46.4
ALKS,1.5,COMP,2020-12-25,2020,2020-05-08,34,21.46,0.92,64.7,1.47,33,False,0.0685,0.0949,0.618,0.0668,False,True,0.074,0.0719,1.08,1.04,1.03,0.03,UP,3.0,-9.0,False,-16.7,-21.5,-11.2,-11.3,12.4,False,-3.9,-5.6,-0.7,-11.4,12.3,False,-17.0,-32.0,-16.6,-11.4
ALKS,1.5,ANTI,2021-12-17,2021,2021-04-30,34,23.36,0.15,40.6,1.47,1,False,0.1248,0.1383,0.235,0.0587,False,True,0.0448,0.0591,0.36,0.75,2.13,0.06,NONE,,11.8,False,14.9,20.2,20.4,-0.8,20.0,False,39.8,50.0,48.4,-0.8,9.2,False,24.6,36.5,37.6,-5.3
ALKS,1.5,ANTI,2025-07-25,2025,2024-07-19,54,26.13,0.12,39.5,1.45,53,False,0.0462,0.084,0.685,0.0468,False,True,0.0175,0.0261,0.38,1.05,0.99,0.04,NONE,,14.0,False,7.4,-8.1,5.0,0.0,28.6,False,19.8,-11.0,18.4,0.0,102.4,False,85.1,6.6,81.0,0.0
ALKS,1.5,COMP,2026-05-15,2026,2024-07-26,95,37.48,1.0,65.0,1.44,92,False,0.054,0.085,0.547,0.0469,False,True,0.0225,0.0504,0.42,1.45,1.15,0.02,UP,2.0,30.9,False,25.6,25.2,27.7,-1.8,,,,,,,,,,,,
