ticker,R,start,asof,base_len,close,base_hi,base_lo,range_ratio,drift,prior_dd,above_ma200,mad_med,cv,mid_share,pre_vol,pos_now,ma_now,slope_now,rsi_now,hl_now,wk_since_low_now,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,spring,date,rev_yoy,rev_yoy_prev,rev_accel,rev_ttm_yoy,ni_ttm,gm,q_date,fcf_ttm,eps_actual,eps_yoy,surprise_pct,eps_turn_pos,quality,sector,industry,mkt_cap,short_ratio,short_pct_float,shares_short,shares_short_prior,short_chg_mom
ALT,1.5,2026-03-06,2026-09-11,28,3.29,3.54,2.61,1.36,-0.26,-0.75,False,0.0672,0.0847,0.536,0.1279,0.73,False,-0.004,51.2,1,13,0.0565,0.059,0.84,1.13,0.53,0.04,False,2026-09-11,-1.0,-1.0,0.0,0.55,-91760000.0,,2026-06-30,-76562000.0,-0.12,0.5555555555555556,20.0,False,False,Healthcare,Biotechnology,636072832.0,,0.2559,,,
ALTG,2.0,2025-04-25,2026-09-11,73,5.73,8.57,4.42,1.94,0.09,-0.71,False,0.1293,0.1679,0.603,0.0965,0.32,True,0.038,44.1,2,72,0.0734,0.0615,0.57,0.7,1.34,0.03,False,2026-09-11,-0.011845386533665847,-0.029550827423167836,0.01770544088950199,-0.01804332559018962,-80300000.0,0.261198738170347,2026-06-30,26800000.0,-0.25,-0.19047619047619052,3.8462,False,False,Industrials,Industrial Distribution,192081216.0,,0.0325,,,
ALTO,1.5,2026-03-06,2026-09-11,28,3.96,5.84,3.96,1.47,-0.15,0.31,True,0.0896,0.1127,0.464,0.1245,0.0,False,-0.04,44.4,0,0,0.0526,0.1185,0.59,0.72,0.72,0.0,False,2026-09-11,0.12480543500155661,-0.008210470557076022,0.13301590555863263,0.010922297583312979,51671000.0,0.0677091388615292,2026-06-30,49944000.0,0.15,2.153846153846154,66.6667,True,True,Basic Materials,Specialty Chemicals,302517024.0,,0.0851,,,
ALTO,2.0,2026-03-06,2026-09-11,28,3.96,5.84,3.96,1.47,-0.15,0.31,True,0.0896,0.1127,0.464,0.1245,0.0,False,-0.04,44.4,0,0,0.0526,0.1185,0.59,0.72,0.72,0.0,False,2026-09-11,0.12480543500155661,-0.008210470557076022,0.13301590555863263,0.010922297583312979,51671000.0,0.0677091388615292,2026-06-30,49944000.0,0.15,2.153846153846154,66.6667,True,True,Basic Materials,Specialty Chemicals,302517024.0,,0.0851,,,
AMBA,2.0,2025-04-25,2026-09-11,73,67.87,89.67,47.57,1.89,0.17,-0.45,True,0.1043,0.1613,0.589,0.0798,0.48,True,0.111,48.2,1,72,0.0942,0.1094,0.9,2.35,1.31,0.0,False,2026-09-11,0.13206855754834512,0.16868129308738578,-0.03661273553904065,0.2004016652731928,-56323999.0,0.5772578034682081,2026-07-31,9080000.0,-0.34,-3.2666666666666666,-13.3333,False,False,Technology,Semiconductor Equipment & Materials,2995406336.0,,0.1195,,,
AMPH,1.5,2026-02-27,2026-09-11,29,23.54,23.54,16.87,1.4,0.31,-0.67,False,0.0547,0.0778,0.724,0.0622,1.0,True,0.042,57.5,0,17,0.0487,0.0549,0.89,0.94,0.88,0.0,False,2026-09-11,0.05440503629295823,0.003770641771439376,0.050634394521518855,0.013515502218569342,78547000.0,0.5082570703033664,2026-06-30,152892000.0,0.8,0.06666666666666672,56.8627,False,True,Healthcare,Drug Manufacturers - Specialty & Generic,1011552320.0,,0.2631,,,
AMPY,2.0,2025-07-25,2026-09-11,60,4.96,6.56,3.56,1.84,0.09,-0.54,False,0.1342,0.1621,0.567,0.0758,0.47,False,-0.215,54.5,0,57,0.0335,0.0248,0.25,0.87,1.77,0.05,True,2026-09-11,-0.22929740641593888,-0.48002775850104096,0.2507303520851021,-0.9969219111092705,21934000.0,0.49884219716812817,2026-06-30,-67384000.0,-0.04,0.20000000000000004,-126.6667,False,False,Energy,Oil & Gas E&P,204380288.0,,0.1026,,,
AMR,2.0,2025-08-08,2026-09-11,58,217.73,242.32,137.16,1.77,0.26,-0.66,True,0.1182,0.1513,0.552,0.0724,0.77,False,-0.096,61.3,1,6,0.1953,0.1298,1.65,1.1,1.63,0.0,True,2026-09-11,-0.10434438116283884,-0.013102562801128648,-0.09124181836171019,-0.1291946995013652,-46070000.0,0.0998121155063548,2026-06-30,-1453000.0,-0.96,-1.526315789473684,1.0309,False,False,Basic Materials,Coking Coal,2655118848.0,,0.1508,,,
AMRN,1.5,2025-06-27,2026-09-11,64,14.04,19.72,13.55,1.46,-0.39,-0.49,False,0.0547,0.0864,0.391,0.0775,0.08,False,-0.001,46.5,1,7,0.0103,0.0192,0.19,0.64,0.71,0.02,False,2026-09-11,-0.41970828006213823,0.07413665897136879,-0.493844939033507,-0.15135306479700217,-27122231.0,0.35509701262704035,2026-06-30,49166563.0,-0.07,-1.0804597701149425,66.6667,False,False,Healthcare,Drug Manufacturers - General,291495104.0,,0.0246,,,
AMRN,2.0,2025-04-25,2026-09-11,73,14.04,19.72,10.41,1.89,0.07,-0.63,False,0.0575,0.1206,0.836,0.083,0.39,False,-0.001,46.5,2,70,0.0103,0.0192,0.18,0.71,0.69,0.01,False,2026-09-11,-0.41970828006213823,0.07413665897136879,-0.493844939033507,-0.15135306479700217,-27122231.0,0.35509701262704035,2026-06-30,49166563.0,-0.07,-1.0804597701149425,66.6667,False,False,Healthcare,Drug Manufacturers - General,291495104.0,,0.0246,,,
AMRZ,2.0,2025-06-27,2026-09-11,64,40.44,64.33,40.44,1.59,-0.0,,,0.0522,0.0838,0.891,,0.0,False,-0.094,28.2,0,0,0.0403,0.0638,0.77,1.04,,0.0,False,2026-09-11,0.08509316770186337,0.04661220567035085,0.03848096203151252,0.050879613659882805,1205000000.0,0.28420148826559816,2026-06-30,1321000000.0,0.88,0.12820512820512817,-4.3478,False,True,Basic Materials,Building Materials,22161426432.0,,0.0169,,,
AMSC,2.0,2025-11-07,2026-09-11,45,28.66,55.19,27.7,1.99,0.15,-0.55,True,0.0816,0.2137,0.2,0.1013,0.03,False,-0.244,38.9,0,27,0.0312,0.0799,0.38,0.67,0.81,0.0,False,2026-09-11,0.3001050333066144,0.29631685544970376,0.0037881778569106572,0.2588715744624088,136576000.0,0.26283843398212026,2026-06-30,20524000.0,0.05,-0.8275862068965517,-54.5455,False,True,Industrials,Specialty Industrial Machinery,1430496512.0,,0.0782,,,
AMT,1.5,2023-10-27,2026-09-11,151,172.98,222.37,156.38,1.42,-0.14,-0.38,False,0.054,0.0823,0.675,0.0377,0.25,False,-0.029,47.1,2,150,0.0082,0.0144,0.15,0.77,1.43,0.01,True,2026-09-11,0.0465187102668545,0.06816762915561103,-0.02164891888875653,0.06651331435923424,3378600000.0,0.7303481139281947,2026-06-30,3959800000.0,2.71,2.474358974358974,2.2642,False,True,Real Estate,REIT - Specialty,82871001088.0,,0.0147,,,
AMTM,2.0,2025-04-18,2026-09-11,74,19.56,37.53,18.79,2.0,0.03,-0.44,False,0.0842,0.1641,0.446,0.0746,0.04,False,-0.146,36.6,0,73,0.0521,0.0438,0.62,0.92,1.13,0.07,False,2026-09-11,-0.01993821960123565,-0.0037238613577771362,-0.016214358243458515,-0.03942895989123041,204000000.0,0.10315186246418338,2026-06-30,485000000.0,0.64,0.14285714285714277,8.4746,False,True,Industrials,Specialty Business Services,4758094848.0,,0.0786,,,
ANDE,1.5,2026-01-09,2026-09-11,36,71.88,79.24,54.52,1.45,0.34,-0.03,True,0.0459,0.0792,0.75,0.0495,0.7,False,-0.029,54.5,0,35,0.0435,0.0384,0.95,1.05,0.93,0.03,False,2026-09-11,-0.01218450132961546,-0.011970976624404162,-0.00021352470521129874,-0.052015006725398605,177323000.0,0.07222548633484631,2026-06-30,56913000.0,2.15,7.958333333333333,45.2703,False,True,Consumer Defensive,Food Distribution,2411246080.0,,0.0569,,,
ANNX,2.0,2025-11-21,2026-09-11,43,4.14,6.78,4.14,1.64,-0.0,-0.45,False,0.0667,0.1022,0.791,0.1149,0.0,False,-0.053,37.6,0,0,0.0339,0.0479,0.51,0.97,0.58,0.02,True,2026-09-11,,,,-1.0,-202668000.0,,2026-06-30,-193218000.0,-0.28,0.1764705882352941,-21.7391,False,False,Healthcare,Biotechnology,746941824.0,,0.1792,,,
AOS,1.5,2024-10-11,2026-09-11,101,56.71,79.52,55.67,1.43,-0.31,-0.36,False,0.0518,0.0772,0.743,0.0326,0.04,True,0.002,39.3,0,17,0.0169,0.0291,0.33,0.93,1.59,0.02,True,2026-09-11,-0.00692178384257891,-0.018985371926548367,0.012063588083969456,0.003878423302200451,500300000.0,0.3861395997211988,2026-06-30,639400000.0,1.03,-0.03738317757009349,7.2917,False,True,Industrials,Specialty Industrial Machinery,7799793152.0,,0.1101,,,
AP,2.0,2026-02-06,2026-09-11,32,8.24,12.2,6.79,1.8,0.14,0.14,True,0.1082,0.1598,0.562,0.1081,0.27,False,-0.102,48.6,0,31,0.0595,0.0772,0.55,0.55,1.0,0.03,False,2026-09-11,-0.0900587070306974,0.038958423248453444,-0.12901713027915085,0.03274294220826057,-59252000.0,0.21612351580870207,2026-06-30,-3987000.0,0.07,1.1944444444444444,,True,False,Industrials,Metal Fabrication,167541408.0,,0.0691,,,
APA,1.5,2026-02-27,2026-09-11,29,44.53,44.53,29.96,1.49,0.32,-0.07,True,0.0678,0.102,0.586,0.0643,1.0,False,-0.011,69.0,0,28,0.0591,0.1211,0.87,0.93,1.05,0.03,False,2026-09-11,0.10146923783287409,-0.1172230652503794,0.2186923030832535,-0.12180570746743558,1677000000.0,0.010837849103793247,2026-06-30,2108000000.0,1.89,1.1724137931034484,2.1622,False,True,Energy,Oil & Gas E&P,15671223296.0,,0.091,,,
APAM,1.5,2023-11-17,2026-09-11,148,39.7,43.47,29.31,1.48,0.38,-0.11,True,0.0572,0.0823,0.736,0.0502,0.73,True,0.087,53.9,2,146,0.0309,0.0771,0.54,1.61,1.14,0.05,False,2026-09-11,0.6799352075515741,0.0658603556957138,0.6140748518558603,0.2515184390367513,300530000.0,0.23578947368421052,2026-06-30,260903000.0,0.94,0.1325301204819277,2.1739,False,True,Financial Services,Asset Management,2691474688.0,,0.0624,,,
APD,1.5,2024-02-23,2026-09-11,134,293.65,322.52,218.13,1.48,0.36,-0.25,True,0.0689,0.0914,0.657,0.0384,0.72,True,0.032,51.0,3,133,0.0169,0.0186,0.25,0.86,1.79,0.04,False,2026-09-11,0.04575379627485354,0.08764830944379676,-0.041894513168943215,0.04514053027475762,-47300000.0,0.32774438468838973,2026-06-30,2057400000.0,3.47,0.12297734627831727,3.2738,False,False,Basic Materials,Specialty Chemicals,64897245184.0,,0.0185,,,
APEI,1.5,2026-01-23,2026-09-11,34,44.86,60.6,41.78,1.45,0.0,0.04,True,0.1101,0.1066,0.382,0.0482,0.16,False,-0.097,42.7,0,32,0.0167,0.0649,0.15,1.02,2.28,0.0,False,2026-09-11,0.055079070567563226,0.06190785835394497,-0.00682878778638174,0.036405300450392364,45672000.0,0.5537206444963344,2026-06-30,70069000.0,0.52,1.5999999999999999,44.4444,False,True,Consumer Defensive,Education & Training Services,822471360.0,,0.1144,,,
API,2.0,2025-03-21,2026-09-11,78,4.04,4.81,2.61,1.84,0.33,-0.58,True,0.0694,0.1079,0.769,0.2053,0.65,True,0.067,48.8,1,73,0.0432,0.0293,0.62,0.5,0.34,0.0,False,2026-09-11,0.18178548702530728,0.13792257056118307,0.04386291646412421,0.1371679994608923,10998022.0,0.636739233630012,2026-06-30,-19098530.0,0.02,,,False,False,Technology,Software - Application,343272128.0,,0.0087,,,
APLD,2.0,2025-11-28,2026-09-11,42,25.78,47.28,23.76,1.99,0.05,-0.31,True,0.1433,0.2071,0.381,0.2007,0.09,False,-0.14,42.8,0,24,0.0414,0.0668,0.29,0.7,0.71,0.02,True,2026-09-11,5.806829242627522,1.392944199845052,4.41388504278247,1.6736610581607936,-243762000.0,0.15658864996057942,2026-05-31,-2776080000.0,-0.39,-12.0,-116.6667,False,False,Technology,Information Technology Services,7511306752.0,,0.2232,,,
APO,1.5,2025-02-21,2026-09-11,82,127.91,148.98,103.41,1.44,-0.24,-0.4,True,0.0503,0.0848,0.683,0.0441,0.54,True,0.043,50.4,1,22,0.0312,0.0547,0.62,0.99,1.14,0.01,False,2026-09-11,0.644995597299677,-0.08850036049026677,0.7334959577899438,0.41447006058698554,1875000000.0,0.6083504326880186,2026-06-30,7987000000.0,1.76,-0.0833333333333333,-12.4378,False,True,Financial Services,Asset Management,76168257536.0,,0.0433,,,
APO,2.0,2023-11-24,2026-09-11,147,127.91,173.21,87.46,1.98,0.29,-0.0,True,0.1077,0.1559,0.653,0.0479,0.47,True,0.043,50.4,1,146,0.0312,0.0547,0.29,1.09,2.25,0.01,False,2026-09-11,0.644995597299677,-0.08850036049026677,0.7334959577899438,0.41447006058698554,1875000000.0,0.6083504326880186,2026-06-30,7987000000.0,1.76,-0.0833333333333333,-12.4378,False,True,Financial Services,Asset Management,76168257536.0,,0.0433,,,
APOG,2.0,2025-01-10,2026-09-11,88,37.53,53.19,31.27,1.7,-0.36,-0.62,False,0.0725,0.1125,0.705,0.0492,0.29,True,0.161,46.6,3,25,0.0247,0.0211,0.34,0.81,1.47,0.01,False,2026-09-11,-0.011361079215975955,0.01637286154807427,-0.027733940764050224,0.017945643485211882,68353000.0,0.21894806877473125,2026-05-31,123247000.0,0.57,0.017857142857142672,32.5581,False,True,Industrials,Building Products & Equipment,790491008.0,,0.0491,,,
APTV,2.0,2023-10-27,2026-09-11,151,45.69,89.72,45.69,1.96,-0.35,-0.74,False,0.1251,0.1504,0.603,0.0472,0.0,False,-0.135,30.7,2,0,0.0422,0.1224,0.34,0.92,2.65,0.01,False,2026-09-11,-0.3713517665130568,0.05409326424870464,-0.42544503076176143,-0.05400626452460344,220000000.0,0.23671350030543678,2026-06-30,763000000.0,1.63,-0.2311320754716982,14.7887,False,True,Consumer Cyclical,Auto Parts,9455622144.0,,0.0705,,,
AQN,1.5,2025-04-11,2026-09-11,75,5.43,6.83,4.72,1.45,0.39,-0.35,False,0.0439,0.072,0.773,0.039,0.34,False,-0.05,40.4,0,74,0.0157,0.0174,0.36,0.71,1.13,0.0,False,2026-09-11,0.0305039787798409,0.14442518775274404,-0.11392120897290314,0.07209623258900066,149700000.0,0.7571244714101857,2026-06-30,-58380124.0,0.04,0.0,-20.0,False,False,Utilities,Utilities - Diversified,4088178944.0,,0.0274,,,
AQST,1.5,2026-02-06,2026-09-11,32,4.99,5.34,3.65,1.46,0.38,-0.48,True,0.0303,0.0883,0.562,0.1214,0.79,True,0.066,58.4,0,30,0.1235,0.0965,4.08,1.27,0.25,0.03,False,2026-09-11,0.3814855543336999,0.6566513761467889,-0.275165821813089,0.22557328015952138,-78227000.0,0.70931326434619,2026-06-30,-45949000.0,-0.18,-0.5,-80.0,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,599945728.0,,0.2125,,,
AR,1.5,2024-11-15,2026-09-11,96,39.17,45.15,30.49,1.48,0.08,-0.18,True,0.0664,0.0886,0.604,0.0565,0.59,False,-0.056,57.6,2,95,0.0402,0.0562,0.61,0.84,1.18,0.0,False,2026-09-11,0.11066049966654012,0.33754155925290297,-0.22688105958636284,0.1875873605798617,1083735000.0,0.206512009798973,2026-06-30,1410225000.0,0.72,1.0571428571428572,-1.3699,False,True,Energy,Oil & Gas E&P,11814881280.0,,0.0481,,,
AR,2.0,2024-02-16,2026-09-11,135,39.17,45.15,23.97,1.88,0.4,-0.47,True,0.0802,0.1268,0.77,0.0616,0.72,False,-0.056,57.6,2,134,0.0402,0.0562,0.5,0.94,1.3,0.01,False,2026-09-11,0.11066049966654012,0.33754155925290297,-0.22688105958636284,0.1875873605798617,1083735000.0,0.206512009798973,2026-06-30,1410225000.0,0.72,1.0571428571428572,-1.3699,False,True,Energy,Oil & Gas E&P,11814881280.0,,0.0481,,,
ARCO,1.5,2024-05-24,2026-09-11,121,8.06,9.26,6.32,1.46,-0.09,-0.47,False,0.0787,0.0954,0.612,0.0458,0.59,False,-0.033,48.3,4,58,0.0136,0.0134,0.17,0.93,1.72,0.01,False,2026-09-11,0.14299095856065325,0.12945572696063135,0.013535231600021902,0.10767117810404003,256745000.0,0.12055139495448189,2026-06-30,95409830.0,0.22,1.0,46.6667,False,True,Consumer Cyclical,Restaurants,1687411072.0,,0.0275,,,
ARE,1.5,2025-10-31,2026-09-11,46,49.56,58.0,40.85,1.42,0.0,-0.64,False,0.0529,0.0777,0.739,0.0428,0.51,True,0.103,48.0,2,19,0.0284,0.0271,0.54,0.85,1.24,0.0,False,2026-09-11,0.07966048131033165,-0.09708749621556156,0.17674797752589322,-0.02058357043524861,-903996000.0,0.7395312376336508,2026-06-30,876129000.0,1.73,2.604166666666667,4.8485,False,False,Real Estate,REIT - Office,8800952320.0,,0.059,,,
ARES,2.0,2023-11-03,2026-09-11,150,130.63,187.49,98.07,1.91,0.17,-0.01,True,0.1187,0.1662,0.607,0.0426,0.36,True,0.117,50.0,2,149,0.0345,0.0582,0.29,1.23,2.79,0.0,False,2026-09-11,0.05812930329568755,0.40834309173819006,-0.3502137884425025,0.2745405702006496,724695000.0,0.174038400963174,2026-06-30,836147000.0,1.29,0.2524271844660194,0.0,False,True,Financial Services,Asset Management,43674984448.0,,0.1448,,,
ARES-P-B,1.5,2026-01-23,2026-09-11,34,42.13,48.97,34.09,1.44,0.18,-0.44,False,0.0652,0.0908,0.647,0.0446,0.54,True,0.071,48.9,0,26,0.021,0.075,0.32,0.66,1.46,0.0,False,2026-09-11,,,,,,,,,,,,,,,,,,,,,
ARIS,2.0,2025-11-21,2026-09-11,43,19.41,22.68,11.63,1.95,0.11,0.03,True,0.1098,0.1384,0.698,0.0658,0.7,False,-0.065,56.5,0,42,0.081,0.1239,0.74,1.07,1.67,0.0,False,2026-09-11,0.6230880386914124,1.3645256716266316,-0.7414376329352192,0.9626149728734368,284731000.0,0.5333815829717133,2026-06-30,118352039.0,0.47,1.043478260869565,20.5128,False,True,Basic Materials,Gold,4033655808.0,,,,,
ARLO,1.5,2025-11-07,2026-09-11,45,13.0,15.69,11.42,1.37,-0.1,-0.41,True,0.0453,0.0694,0.778,0.0813,0.37,False,-0.023,46.8,1,30,0.0484,0.0145,1.07,1.07,0.56,0.04,True,2026-09-11,0.2050307175147792,0.2630137906707204,-0.0579830731559412,0.15645742648362249,30542000.0,0.48234864079724504,2026-06-30,66871000.0,0.03,0.0,50.0,False,True,Industrials,Building Products & Equipment,1419419392.0,,0.1298,,,
ARLO,2.0,2025-04-25,2026-09-11,73,13.0,19.44,9.92,1.96,-0.3,-0.4,True,0.082,0.1389,0.767,0.0878,0.32,False,-0.023,46.8,2,72,0.0484,0.0145,0.59,0.96,0.93,0.03,False,2026-09-11,0.2050307175147792,0.2630137906707204,-0.0579830731559412,0.15645742648362249,30542000.0,0.48234864079724504,2026-06-30,66871000.0,0.03,0.0,50.0,False,True,Industrials,Building Products & Equipment,1419419392.0,,0.1298,,,
AROC,1.5,2026-01-30,2026-09-11,33,32.36,41.68,29.02,1.44,0.09,0.03,True,0.051,0.0711,0.818,0.0476,0.26,False,-0.017,46.1,0,32,0.0415,0.0688,0.81,1.01,1.07,0.06,False,2026-09-11,-0.031094709149371513,0.07663259045462789,-0.1077272996039994,0.11536579652040335,328534000.0,0.6586394711748259,2026-06-30,291332000.0,0.38,-0.025641025641025664,-17.3913,False,True,Energy,Oil & Gas Equipment & Services,5745832448.0,,0.0583,,,
ARQT,1.5,2025-10-31,2026-09-11,46,23.38,31.2,20.86,1.5,-0.32,-0.0,True,0.0724,0.1028,0.63,0.0901,0.24,True,0.151,45.3,0,16,0.0534,0.0424,0.74,0.96,0.8,0.0,False,2026-09-11,0.5933083038869258,0.6006743006408894,-0.007365996753963655,0.7610726282428406,28519000.0,0.915763778193607,2026-06-30,39151000.0,0.11,1.846153846153846,22.2222,True,True,Healthcare,Biotechnology,3002152448.0,,0.1405,,,
ARQT,2.0,2025-09-05,2026-09-11,54,23.38,31.2,17.15,1.82,0.19,0.01,True,0.0967,0.1398,0.685,0.0914,0.44,True,0.151,45.3,0,53,0.0534,0.0424,0.55,0.99,1.06,0.0,False,2026-09-11,0.5933083038869258,0.6006743006408894,-0.007365996753963655,0.7610726282428406,28519000.0,0.915763778193607,2026-06-30,39151000.0,0.11,1.846153846153846,22.2222,True,True,Healthcare,Biotechnology,3002152448.0,,0.1405,,,
ARTNA,1.5,2023-09-22,2026-09-11,156,35.9,39.66,27.8,1.43,-0.28,-0.49,False,0.0356,0.0725,0.776,0.0388,0.68,True,0.089,66.7,5,87,0.0156,0.0241,0.44,0.97,0.92,0.01,False,2026-09-11,0.07408315527689235,0.0729351773159237,0.0011479779609686602,0.05901636375161878,23605000.0,0.4048721627967649,2026-06-30,4006000.0,0.64,0.04918032786885251,16.3636,False,True,Utilities,Utilities - Regulated Water,370227264.0,,0.0077,,,
ARVN,2.0,2025-08-15,2026-09-11,57,8.71,13.6,7.09,1.92,-0.15,-0.86,False,0.1644,0.1878,0.474,0.1096,0.25,False,-0.127,44.6,0,56,0.0468,0.0453,0.28,0.53,1.5,0.02,False,2026-09-11,10.147321428571429,-0.9173728813559322,11.064694309927361,-0.15048283261802575,9300000.0,0.9639567480977173,2026-06-30,-208800000.0,2.58,4.071428571428571,1175.0,True,False,Healthcare,Biotechnology,545204096.0,,0.084,,,
ARX,2.0,2025-08-29,2026-09-11,55,19.84,20.15,10.26,1.96,0.06,,,0.0944,0.1771,0.655,,0.97,True,0.118,62.7,0,29,0.014,0.0951,0.15,2.13,,0.02,False,2026-09-11,0.747796278158668,0.1294669009958993,0.6183293771627687,0.4951685264005521,-1295900000.0,0.7015970860184926,2026-06-30,51500000.0,0.32,1.2857142857142856,100.0,False,False,Financial Services,Insurance Brokers,4309020672.0,,0.0833,,,
AS,1.5,2026-02-27,2026-09-11,29,27.41,37.98,27.41,1.39,-0.22,-0.35,False,0.0402,0.0699,0.586,0.0612,0.0,False,-0.025,35.1,0,0,0.0681,0.0451,1.69,1.25,0.66,0.0,False,2026-09-11,0.3205532637709294,0.32122241086587433,-0.0006691470949449219,0.3049086537617802,546400000.0,0.6563763316182776,2026-06-30,686000000.0,0.22,2.666666666666667,100.0,False,True,Consumer Cyclical,Leisure,16331744256.0,,0.0757,,,
AS,2.0,2024-11-22,2026-09-11,95,27.41,41.96,22.16,1.89,0.35,0.13,False,0.096,0.1364,0.621,0.0708,0.27,False,-0.025,35.1,2,73,0.0681,0.0451,0.71,1.37,1.36,0.01,False,2026-09-11,0.3205532637709294,0.32122241086587433,-0.0006691470949449219,0.3049086537617802,546400000.0,0.6563763316182776,2026-06-30,686000000.0,0.22,2.666666666666667,100.0,False,True,Consumer Cyclical,Leisure,16331744256.0,,0.0757,,,
ASA,1.5,2026-03-13,2026-09-11,27,60.27,69.8,48.09,1.45,-0.35,-0.41,True,0.0791,0.0987,0.593,0.0677,0.56,False,-0.101,51.8,0,8,0.063,0.0914,0.8,0.82,1.17,0.0,False,2026-09-11,7.917218150589386,0.45946789534762544,7.457750255241761,2.1403908381683303,1000583624.0,0.9623178187107634,2026-05-31,,16.64,12.10236220472441,,False,,Financial Services,Asset Management,1116645120.0,,0.0007,,,
ASA,2.0,2025-09-12,2026-09-11,53,60.27,81.24,41.45,1.96,0.29,0.05,True,0.1039,0.1569,0.642,0.055,0.47,False,-0.101,51.8,0,52,0.063,0.0914,0.61,0.54,1.89,0.0,False,2026-09-11,7.917218150589386,0.45946789534762544,7.457750255241761,2.1403908381683303,1000583624.0,0.9623178187107634,2026-05-31,,16.64,12.10236220472441,,False,,Financial Services,Asset Management,1116645120.0,,0.0007,,,
ASAN,2.0,2026-01-30,2026-09-11,33,8.56,10.25,5.46,1.88,0.31,-0.77,False,0.0955,0.1586,0.576,0.0686,0.65,True,0.24,50.6,0,22,0.0568,0.1178,0.59,0.99,1.39,0.0,False,2026-09-11,0.09898139497095504,0.09520096973839487,0.0037804252325601695,0.09479931096389693,-154240000.0,0.8598847659047539,2026-07-31,117279000.0,-0.15,-3.5,-36.3636,False,False,Technology,Software - Application,2008067968.0,,0.2821,,,
ASIC,2.0,2025-06-13,2026-09-11,66,27.15,27.4,17.3,1.58,0.38,,,0.0727,0.1158,0.561,,0.98,True,0.231,67.6,2,30,0.0508,0.0437,0.7,0.84,,0.02,False,2026-09-11,0.4588720770288859,0.5515026106205336,-0.09263053359164775,0.3761288364465081,106837000.0,0.5521200937474745,2026-06-30,169968000.0,0.67,0.717948717948718,8.0645,False,True,Financial Services,Insurance - Property & Casualty,1316552704.0,,0.0361,,,
ASIX,2.0,2025-02-07,2026-09-11,84,16.84,28.1,14.35,1.96,-0.3,-0.63,False,0.1017,0.1508,0.679,0.06,0.18,False,-0.166,41.5,2,42,0.0282,0.0599,0.28,0.87,1.7,0.02,False,2026-09-11,0.027466818853622454,0.06985873141498877,-0.04239191256136632,0.02958624795552911,-17727000.0,0.07382430854245592,2026-06-30,-25752000.0,0.14,-0.8782608695652173,-75.0,False,False,Basic Materials,Chemicals,448219712.0,,0.0237,,,
ASLE,2.0,2024-02-23,2026-09-11,134,5.37,9.26,4.75,1.95,-0.04,-0.78,False,0.0864,0.1413,0.724,0.0721,0.14,False,-0.073,34.1,3,101,0.0411,0.0365,0.48,1.09,1.2,0.0,True,2026-09-11,-0.33944236464211874,0.07355266358550239,-0.41299502822762113,-0.13380283698867312,-2277000.0,0.22943100434218688,2026-06-30,-39106000.0,-0.12,-1.5999999999999999,-700.0,False,False,Industrials,Airports & Air Services,259156320.0,,0.0645,,,
ASM,1.5,2026-03-06,2026-09-11,28,7.12,7.83,5.33,1.47,-0.0,-0.47,True,0.0738,0.1042,0.571,0.1193,0.72,False,-0.014,53.5,0,6,0.0417,0.0837,0.57,1.0,0.62,0.0,False,2026-09-11,0.22847970648933735,1.1985200679549797,-0.9700403614656423,0.4525493288464195,44914360.0,0.4842274237503266,2026-06-30,17306899.0,0.06,1.9999999999999996,0.0,False,True,Basic Materials,Other Precious Metals & Mining,1102360576.0,,0.0391,,,
