ticker,theme,defn,date,price,fwd26w,fwd52w,fwd104w,excB26w,excB52w,excB104w,excS26w,excS52w,excS104w,mae52w
MRCY,defense,MACROSS,2024-08-26,37.9,17.2,78.2,,11.9,43.0,,11.1,62.4,,-12.5
TXT,defense,BOTTOM,2019-05-20,47.12,-2.6,-43.3,40.6,-15.7,-19.2,34.3,-13.6,-49.9,-11.5,-53.0
TXT,defense,BRKOUT,2017-09-11,51.03,14.1,36.9,-0.1,-2.5,9.9,-36.0,3.0,18.6,-25.0,0.0
TXT,defense,MACROSS,2020-10-26,35.58,79.6,106.6,91.8,37.9,67.0,46.7,50.8,63.9,69.2,0.0
TXT,defense,MACROSS,2022-12-19,70.17,-7.8,14.4,9.4,-10.8,-0.4,-25.1,-21.7,-11.2,-49.4,-10.8
TXT,defense,MACROSS,2023-08-07,78.03,11.5,8.9,-1.4,4.6,-11.9,-71.8,-1.8,-12.4,-48.2,-3.9
TXT,defense,MACROSS,2025-08-18,81.46,23.7,,,-1.2,,,16.2,,,-1.7
AXON,defense,BOTTOM,2022-07-25,110.19,73.9,65.8,181.9,63.7,51.9,143.3,74.6,53.0,145.7,0.0
AXON,defense,BRKOUT,2023-11-20,228.42,25.0,178.9,128.5,10.0,147.2,58.1,7.9,146.3,80.0,0.0
AXON,defense,MACROSS,2017-12-25,26.5,138.4,62.4,175.1,135.7,70.7,153.1,135.9,67.8,149.5,-4.6
AXON,defense,MACROSS,2019-05-20,67.13,7.4,10.4,89.3,-5.7,34.5,83.0,-3.6,3.8,37.2,-24.7
AXON,defense,MACROSS,2022-11-07,182.94,10.1,19.1,229.7,7.7,13.4,183.8,6.0,6.8,175.2,-9.3
KTOS,defense,BRKOUT,2018-09-03,14.26,14.2,31.7,35.1,17.7,23.4,53.1,17.7,26.0,11.2,-11.8
KTOS,defense,BRKOUT,2020-09-14,20.98,22.9,7.8,-42.2,-3.3,-17.1,-63.3,4.2,-27.6,-62.2,-10.0
KTOS,defense,BRKOUT,2023-07-31,16.6,2.7,26.4,241.6,-4.8,6.6,169.5,-8.8,5.4,198.8,-13.6
KTOS,defense,MACROSS,2018-07-16,13.24,10.5,81.8,20.5,17.7,73.7,37.5,14.2,73.4,0.9,-6.3
KTOS,defense,MACROSS,2020-09-07,19.64,35.0,15.6,-35.8,4.9,-11.7,-64.5,16.1,-19.7,-61.1,-3.8
KTOS,defense,MACROSS,2023-04-10,12.86,31.8,41.6,158.5,36.9,29.4,126.4,26.4,16.0,125.5,-0.8
AVAV,defense,BOTTOM,2022-06-13,83.52,-2.0,12.4,157.7,-19.7,-12.2,114.0,-7.7,-9.7,105.3,-9.5
AVAV,defense,BOTTOM,2022-11-14,92.73,14.9,34.8,115.7,11.9,28.5,76.6,8.3,19.2,63.5,-11.7
AVAV,defense,BRKOUT,2025-06-23,278.07,-8.3,-50.4,,-25.0,-77.3,,-21.2,-70.3,,-50.4
AVAV,defense,MACROSS,2020-01-20,67.93,10.8,96.2,-15.6,39.8,114.0,-5.7,12.2,77.5,-53.1,-25.8
AVAV,defense,MACROSS,2020-06-01,76.41,18.4,45.7,26.0,14.5,24.7,12.8,1.6,11.3,-6.3,-19.2
AVAV,defense,MACROSS,2022-05-16,84.54,9.7,26.0,129.3,-5.2,7.7,85.5,7.2,16.7,89.1,-10.6
AVAV,defense,MACROSS,2023-03-27,91.66,21.7,67.2,31.9,29.2,51.5,-3.6,16.5,37.6,-7.5,-0.8
AVAV,defense,MACROSS,2025-06-30,246.23,4.0,-22.5,,-15.2,-56.0,,-5.8,-42.9,,-44.0
ACHR,defense,BOTTOM,2023-09-25,5.06,-8.7,-39.3,83.4,-33.9,-80.8,-14.3,-31.9,-74.8,24.6,-39.5
ACHR,defense,BOTTOM,2025-06-16,10.04,-18.7,-44.5,,-37.7,-77.6,,-33.9,-71.6,,-49.4
ACHR,defense,BOTTOM,2025-11-17,7.18,-11.4,,,-25.2,,,-25.2,,,-38.2
ACHR,defense,BRKOUT,2023-07-10,4.9,5.5,3.1,114.5,-0.4,-12.6,48.4,-1.4,-23.3,72.0,-34.3
ACHR,defense,BRKOUT,2024-11-25,9.57,5.4,-18.6,,-9.0,-51.7,,7.0,-33.4,,-35.2
ACHR,defense,MACROSS,2023-07-03,4.68,18.2,-6.0,117.3,10.8,-21.2,53.5,10.7,-34.2,70.9,-31.2
ACHR,defense,MACROSS,2024-12-09,8.39,19.1,-1.1,,-3.0,-43.5,,19.6,-15.3,,-26.1
JOBY,defense,BOTTOM,2022-09-12,5.48,-29.0,19.3,-0.9,-41.8,6.7,-51.5,-31.0,2.5,-50.5,-38.9
JOBY,defense,BOTTOM,2023-07-31,8.16,-29.9,-38.1,110.3,-37.4,-57.9,38.1,-41.4,-59.0,67.4,-44.4
JOBY,defense,BOTTOM,2024-09-09,5.43,14.9,157.8,,10.4,119.7,,14.1,139.4,,-10.3
JOBY,defense,BRKOUT,2023-06-05,6.96,-5.6,-28.3,16.7,-12.1,-47.8,-44.0,-13.4,-54.3,-26.5,-34.8
JOBY,defense,BRKOUT,2024-11-18,7.09,-6.5,84.3,,-17.7,54.9,,-4.4,72.3,,-24.4
JOBY,defense,MACROSS,2023-06-05,6.96,-5.6,-28.3,16.7,-12.1,-47.8,-44.0,-13.4,-54.3,-26.5,-34.8
JOBY,defense,MACROSS,2024-11-25,8.95,-12.6,61.2,,-27.1,28.2,,-11.1,46.4,,-40.1
RKLB,defense,BOTTOM,2023-08-21,5.79,-24.4,20.2,666.5,-35.8,-8.0,591.9,-40.7,-9.3,615.9,-38.7
RKLB,defense,BOTTOM,2025-02-24,20.49,137.2,237.2,,108.7,178.8,,128.0,220.4,,-20.1
RKLB,defense,BOTTOM,2026-03-16,67.23,,,,,,,,,,-9.4
RKLB,defense,BRKOUT,2023-07-17,7.5,-35.2,-30.7,585.2,-40.4,-46.9,513.8,-42.7,-53.8,542.7,-52.7
RKLB,defense,BRKOUT,2024-08-12,6.56,327.1,574.8,,319.9,538.3,,316.4,557.3,,-11.4
RKLB,defense,MACROSS,2023-07-03,5.73,-5.8,-14.8,522.3,-13.1,-30.1,458.6,-13.3,-43.1,476.0,-38.0
RKLB,defense,MACROSS,2024-07-29,4.81,504.0,831.6,,489.3,787.9,,490.3,813.5,,0.0
LUNR,defense,BOTTOM,2024-05-20,5.13,194.7,121.1,645.8,180.3,93.8,577.3,181.5,110.3,601.5,-35.7
LUNR,defense,BOTTOM,2025-05-12,12.36,-22.9,174.2,,-43.2,147.2,,-36.6,148.4,,-31.3
LUNR,defense,BOTTOM,2025-09-01,8.49,107.7,,,85.0,,,103.2,,,0.0
LUNR,defense,BOTTOM,2026-03-09,17.6,,,,,,,,,,-23.2
LUNR,defense,BRKOUT,2024-11-04,9.73,-5.0,-1.4,,-10.3,-36.8,,0.0,-15.0,,-29.4
LUNR,defense,MACROSS,2024-04-15,5.2,58.5,43.3,430.4,37.0,25.5,346.7,39.7,35.6,383.5,-36.5
LUNR,defense,MACROSS,2024-09-16,9.15,-22.5,6.1,,-27.8,-32.9,,-22.4,-12.1,,-24.9
LUNR,defense,MACROSS,2025-12-29,17.88,9.5,,,-2.4,,,-0.1,,,-24.4
ASTS,defense,BOTTOM,2022-09-19,7.11,-16.5,-44.9,272.7,-35.2,-58.4,213.0,-24.9,-63.7,213.7,-47.3
ASTS,defense,BOTTOM,2024-10-28,23.85,10.8,236.5,,-1.4,185.8,,10.9,215.6,,-15.8
ASTS,defense,BOTTOM,2025-05-12,26.66,130.3,213.8,,110.0,186.8,,116.6,188.0,,-13.5
ASTS,defense,BRKOUT,2024-05-27,8.27,187.7,178.8,1270.5,172.9,147.4,1195.0,172.8,165.6,1223.6,0.0
ASTS,defense,BRKOUT,2025-03-03,33.4,27.0,167.9,,-5.7,105.1,,13.9,149.8,,-39.9
ASTS,defense,MACROSS,2021-09-20,11.68,-11.4,-39.1,-66.4,-19.0,-29.4,-68.9,-14.0,-23.3,-66.4,-54.9
ASTS,defense,MACROSS,2022-09-12,8.52,-28.1,-54.9,250.1,-40.8,-67.6,199.5,-30.1,-71.7,200.5,-56.0
ASTS,defense,MACROSS,2024-06-10,10.22,129.7,275.4,706.4,117.4,238.4,627.6,117.7,264.1,666.4,-1.4
RDW,defense,BOTTOM,2023-05-01,2.92,-0.3,43.5,317.1,-2.3,23.7,270.1,-6.5,17.8,276.0,-17.5
RDW,defense,BOTTOM,2026-03-23,8.16,,,,,,,,,,0.0
RDW,defense,BRKOUT,2024-03-18,4.48,48.0,156.0,105.4,34.1,136.1,31.9,38.3,146.4,77.9,-21.0
RDW,defense,BRKOUT,2026-05-25,24.57,,,,,,,,,,-65.6
RDW,defense,MACROSS,2023-04-17,3.0,-12.7,18.0,237.0,-5.5,6.2,205.2,-15.6,-3.9,205.8,-19.7
RDW,defense,MACROSS,2023-07-17,3.5,-21.7,99.4,454.6,-26.9,83.2,383.2,-29.2,76.3,412.1,-30.3
RDW,defense,MACROSS,2024-02-26,3.09,118.4,352.1,193.5,102.5,330.0,100.1,107.8,334.8,156.5,-2.9
RDW,defense,MACROSS,2026-05-25,24.57,,,,,,,,,,-65.6
PL,defense,BOTTOM,2022-11-28,5.79,-19.2,-56.3,-32.1,-18.4,-63.5,-70.9,-25.2,-70.9,-84.6,-64.2
PL,defense,BOTTOM,2024-08-05,2.13,181.7,200.5,,169.6,159.4,,168.2,179.4,,-16.4
PL,defense,BOTTOM,2024-10-07,2.26,40.3,550.4,,42.3,514.4,,47.6,536.4,,0.0
PL,defense,MACROSS,2024-09-23,2.24,54.5,444.6,,50.8,404.8,,56.6,427.4,,0.0
IRDM,defense,BOTTOM,2020-03-16,18.26,40.1,99.1,109.7,1.8,24.7,25.0,-5.7,26.2,9.7,0.0
IRDM,defense,BOTTOM,2020-06-15,24.07,41.5,53.0,44.3,29.2,23.5,30.9,20.9,16.6,22.3,-8.8
IRDM,defense,BOTTOM,2021-03-15,36.37,15.8,5.3,52.9,16.9,-0.6,44.7,1.8,-10.3,49.8,-17.5
IRDM,defense,BOTTOM,2021-10-11,36.74,3.3,18.9,9.0,-0.7,31.8,6.5,4.4,37.5,9.3,-18.3
IRDM,defense,BOTTOM,2024-11-18,28.24,-13.4,-44.1,,-24.6,-73.6,,-11.2,-56.1,,-44.1
IRDM,defense,BRKOUT,2020-02-03,26.33,5.4,91.9,14.0,34.9,109.9,25.8,3.7,73.0,-25.4,-30.6
IRDM,defense,BRKOUT,2020-11-16,29.9,15.8,25.2,63.7,-1.3,9.8,40.8,-1.8,-8.6,48.9,0.0
IRDM,defense,BRKOUT,2026-03-30,32.76,,,,,,,,,,0.0
IRDM,defense,MACROSS,2020-07-27,25.65,79.9,54.2,63.2,65.7,15.1,28.5,65.6,17.9,33.4,-9.8
IRDM,defense,MACROSS,2022-08-08,43.13,23.8,11.0,-40.9,15.8,1.0,-73.9,27.4,5.0,-69.5,-5.7
IRDM,defense,MACROSS,2024-12-09,29.02,-3.8,-36.6,,-25.8,-79.0,,-3.2,-50.8,,-45.6
IRDM,defense,MACROSS,2026-03-30,32.76,,,,,,,,,,0.0
LDOS,defense,BRKOUT,2019-04-29,67.54,15.5,33.6,40.2,9.1,61.0,36.4,10.4,35.4,-7.0,-1.1
LDOS,defense,BRKOUT,2022-02-28,101.77,-12.4,-8.4,21.9,-4.3,-17.2,2.5,-3.8,-3.4,-0.5,-17.9
LDOS,defense,MACROSS,2018-08-06,63.04,-11.1,20.0,36.7,-10.6,12.2,52.5,-7.6,15.0,13.8,-26.4
LDOS,defense,MACROSS,2019-04-15,59.19,26.1,54.6,59.8,20.5,76.5,53.7,22.4,53.7,10.6,0.0
LDOS,defense,MACROSS,2020-12-21,97.07,-0.3,-15.0,3.9,-19.8,-24.5,-16.0,-16.7,-44.2,-3.0,-15.6
LDOS,defense,MACROSS,2022-04-04,102.39,-14.7,-14.1,22.7,-2.1,-19.6,0.4,3.6,-7.1,3.2,-18.4
LDOS,defense,MACROSS,2022-12-05,102.08,-21.8,3.1,56.9,-27.0,-8.8,16.3,-32.1,-15.7,-2.2,-26.1
LDOS,defense,MACROSS,2023-10-02,88.26,42.3,85.0,119.8,15.4,37.8,14.7,20.8,49.8,59.9,-0.5
LDOS,defense,MACROSS,2025-07-07,160.37,22.9,-33.3,,-0.3,-59.9,,11.0,-55.7,,-36.5
BAH,defense,BRKOUT,2023-06-12,102.49,16.0,40.5,-1.9,8.0,25.2,-59.9,8.4,15.7,-40.9,-1.1
BAH,defense,MACROSS,2017-10-02,32.25,4.1,33.8,94.1,-4.4,14.4,70.7,1.0,18.6,74.0,-3.1
BAH,defense,MACROSS,2021-06-07,79.75,-4.1,-1.8,21.9,4.5,7.7,16.9,-15.8,5.1,17.5,-15.6
BAH,defense,MACROSS,2021-12-06,76.48,2.4,28.1,55.8,3.4,18.9,33.5,19.0,43.3,55.0,-12.0
BAH,defense,MACROSS,2022-05-02,77.76,27.9,12.5,80.7,23.4,2.9,49.5,35.6,10.4,52.5,-6.5
BAH,defense,MACROSS,2023-06-19,101.38,19.1,46.2,-4.0,7.7,26.8,-65.4,8.9,18.8,-44.8,0.0
CACI,defense,BOTTOM,2025-07-07,481.18,24.5,1.1,,1.3,-25.5,,12.5,-21.3,,-5.7
CACI,defense,BRKOUT,2017-09-18,136.55,7.5,36.5,66.8,-2.9,13.8,36.5,3.1,17.3,42.6,-8.6
CACI,defense,BRKOUT,2019-04-29,204.81,9.7,22.8,24.4,3.2,50.2,20.7,4.6,24.6,-22.7,-9.9
CACI,defense,BRKOUT,2021-04-12,260.45,8.2,13.0,18.5,6.0,6.7,8.1,0.7,6.7,16.6,-5.9
CACI,defense,BRKOUT,2024-02-05,360.84,28.1,4.3,71.4,15.2,-22.3,-19.1,21.1,-17.2,30.2,0.0
CACI,defense,BRKOUT,2025-10-20,585.55,-11.8,,,-11.4,,,-17.8,,,-22.5
CACI,defense,MACROSS,2019-04-01,184.39,23.9,9.0,34.8,15.5,41.2,29.6,20.9,21.2,-9.1,0.0
CACI,defense,MACROSS,2020-06-08,241.33,0.6,10.5,13.7,-12.4,-21.6,-5.8,-20.8,-31.3,-18.2,-18.2
CACI,defense,MACROSS,2021-01-04,238.46,9.5,14.6,31.9,-9.3,-0.4,7.8,-5.5,-9.3,27.1,-8.5
CACI,defense,MACROSS,2022-11-14,303.76,-0.7,5.5,55.0,-3.7,-0.8,15.8,-7.3,-10.1,2.7,-8.0
CACI,defense,MACROSS,2025-06-23,463.37,17.0,-2.0,,0.3,-28.9,,4.1,-21.9,,-2.0
SAIC,defense,BOTTOM,2019-04-29,67.23,12.0,7.4,23.5,5.5,34.8,19.8,6.9,9.3,-23.6,-29.4
SAIC,defense,BOTTOM,2025-07-07,111.61,1.1,0.9,,-22.1,-25.7,,-10.8,-21.5,,-24.5
SAIC,defense,BRKOUT,2024-09-30,141.83,-22.9,-29.3,,-12.4,-68.7,,-11.6,-47.5,,-32.4
SAIC,defense,MACROSS,2018-01-08,68.63,9.9,-15.5,22.5,8.8,-7.8,4.6,8.4,-10.5,0.9,-21.9
SAIC,defense,MACROSS,2019-06-03,77.12,-0.5,3.5,13.0,-9.0,13.6,4.3,-11.1,-9.8,-39.3,-38.4
SAIC,defense,MACROSS,2020-11-23,86.64,-3.7,-5.9,21.6,-20.8,-12.3,1.5,-20.1,-33.8,7.7,-14.6
SAIC,defense,MACROSS,2022-03-28,87.25,-3.9,17.7,44.6,13.9,13.4,23.9,16.6,25.8,25.5,-12.1
SAIC,defense,MACROSS,2024-09-16,131.93,-21.4,-22.4,,-26.6,-61.4,,-21.3,-40.6,,-27.4
SAIC,defense,MACROSS,2026-06-29,110.6,,,,,,,,,,0.0
LLY,health,BRKOUT,2019-12-16,122.79,22.0,32.0,109.1,22.8,19.8,70.1,24.7,14.8,61.1,-7.1
LLY,health,MACROSS,2018-06-18,77.09,28.7,37.3,94.3,30.5,25.2,71.3,40.2,28.2,77.4,-0.7
LLY,health,MACROSS,2019-12-23,121.94,25.0,29.3,115.0,28.8,18.4,74.4,31.1,12.8,64.6,-6.5
LLY,health,MACROSS,2025-11-10,1021.81,-1.7,,,2.0,,,-12.3,,,-14.2
NVO,health,BRKOUT,2017-08-21,19.06,16.9,9.2,18.8,8.0,-8.9,2.8,3.4,-10.5,-2.2,-1.5
NVO,health,BRKOUT,2022-11-28,58.17,24.8,60.3,72.4,30.8,64.4,63.5,18.8,45.7,19.9,0.0
NVO,health,MACROSS,2019-02-18,21.06,7.6,31.4,55.8,10.9,17.1,27.1,4.6,9.7,10.8,-4.6
NVO,health,MACROSS,2022-11-28,58.17,24.8,60.3,72.4,30.8,64.4,63.5,18.8,45.7,19.9,0.0
VKTX,health,BOTTOM,2021-03-08,6.75,-2.2,-52.9,53.3,-19.3,-67.1,41.7,-16.0,-60.9,52.5,-52.9
VKTX,health,BOTTOM,2021-08-30,6.8,-53.2,-53.4,113.4,-50.8,-46.1,112.7,-49.3,-41.2,110.7,-67.2
VKTX,health,BOTTOM,2024-07-29,53.05,-38.3,-38.4,,-36.4,-26.8,,-51.9,-56.5,,-58.1
VKTX,health,BOTTOM,2024-12-02,50.8,-45.2,-24.1,,-39.1,-32.2,,-44.4,-38.3,,-56.3
VKTX,health,BOTTOM,2025-09-22,25.57,27.2,,,20.6,,,30.8,,,0.0
VKTX,health,BRKOUT,2017-09-25,1.91,128.8,812.0,263.4,128.5,793.9,250.5,123.1,794.2,241.2,0.0
VKTX,health,BRKOUT,2021-02-01,9.67,-36.7,-63.3,-5.9,-52.5,-79.4,-24.1,-51.6,-80.6,-15.4,-63.3
VKTX,health,BRKOUT,2022-12-19,8.45,141.4,124.9,400.0,143.7,124.0,395.7,127.4,99.3,341.3,-0.1
VKTX,health,BRKOUT,2024-02-05,30.58,86.9,6.5,-7.0,82.0,3.2,-20.2,79.9,-14.9,-48.2,0.0
VKTX,health,MACROSS,2017-10-02,2.08,112.0,648.6,234.1,114.9,633.1,221.9,109.0,633.3,214.0,0.0
VKTX,health,MACROSS,2020-07-06,6.81,-2.5,-9.4,-49.9,-20.0,-39.2,-83.7,-23.5,-48.6,-75.9,-23.1
VKTX,health,MACROSS,2021-01-25,7.31,-15.9,-51.0,17.2,-31.6,-66.1,-1.8,-35.1,-72.0,4.4,-51.0
VKTX,health,MACROSS,2022-11-14,4.0,474.2,181.8,1139.5,475.9,184.9,1130.7,467.7,166.1,1087.2,-8.0
VKTX,health,MACROSS,2024-01-15,21.77,133.8,50.0,55.8,127.0,47.9,40.4,119.3,24.5,8.9,-1.8
VKTX,health,MACROSS,2025-11-24,36.81,-11.1,,,-6.7,,,-22.4,,,-22.7
HIMS,health,BOTTOM,2021-04-05,12.97,-43.1,-63.1,-23.3,-51.5,-86.0,-40.0,-50.2,-73.3,-25.7,-66.7
HIMS,health,BOTTOM,2025-09-01,48.41,-67.5,,,-79.2,,,-72.0,,,-70.0
HIMS,health,BRKOUT,2024-02-26,13.12,12.3,243.7,10.7,4.0,240.3,-2.5,1.7,226.3,-26.4,-14.2
HIMS,health,MACROSS,2022-09-05,6.68,34.3,-2.2,104.3,38.4,-5.1,82.5,38.5,-13.6,67.4,-36.4
HIMS,health,MACROSS,2024-02-05,9.87,61.7,331.1,133.2,56.8,327.8,120.0,54.7,309.7,92.0,-3.5
TEM,health,BOTTOM,2025-11-10,68.48,-35.8,,,-32.2,,,-46.5,,,-37.8
TEM,health,BRKOUT,2025-09-29,91.66,-48.3,,,-50.5,,,-46.9,,,-53.5
RXRX,health,BOTTOM,2022-10-17,11.12,-48.6,-46.3,-37.6,-55.5,-49.2,-62.5,-59.6,-60.6,-98.4,-57.1
RXRX,health,BOTTOM,2023-08-21,8.53,56.7,-8.4,-42.1,45.0,-26.8,-49.1,40.4,-38.0,-92.7,-38.1
RXRX,health,BOTTOM,2024-04-01,8.87,-31.1,-52.2,-64.9,-37.8,-48.2,-71.0,-42.3,-50.9,-94.5,-52.2
RXRX,health,BOTTOM,2025-06-23,5.03,-15.5,-30.0,,-33.1,-51.8,,-28.4,-49.9,,-41.7
RXRX,health,BOTTOM,2025-11-24,4.63,-22.5,,,-18.1,,,-33.8,,,-36.7
RXRX,health,BRKOUT,2023-07-17,15.47,-37.8,-50.8,-62.2,-41.0,-61.1,-62.3,-45.3,-73.9,-104.7,-65.9
RXRX,health,MACROSS,2022-10-24,11.09,-57.0,-52.4,-41.6,-58.3,-46.6,-57.0,-64.8,-59.6,-94.8,-57.0
RXRX,health,MACROSS,2023-07-31,12.4,-25.1,-43.4,-54.2,-33.2,-59.2,-56.6,-36.6,-64.3,-97.0,-57.4
RXRX,health,MACROSS,2024-01-15,9.63,-21.0,-32.2,-51.5,-27.8,-34.3,-66.9,-35.5,-57.6,-98.4,-40.8
SDGR,health,BOTTOM,2021-04-05,73.9,-32.1,-57.5,-63.1,-40.5,-80.3,-79.8,-39.2,-67.7,-65.5,-65.2
SDGR,health,BOTTOM,2023-08-14,33.81,-3.9,-41.6,-42.7,-13.9,-58.0,-48.1,-19.2,-70.4,-94.0,-44.5
SDGR,health,BOTTOM,2025-03-24,19.96,-3.3,-44.5,,2.1,-45.4,,-23.1,-59.9,,-44.5
SDGR,health,BRKOUT,2023-05-22,36.0,-13.8,-38.9,-40.6,-17.4,-54.0,-46.1,-22.9,-66.8,-82.2,-39.9
SDGR,health,MACROSS,2023-04-17,29.6,-25.7,-17.9,-13.0,-21.9,-23.1,-17.2,-28.7,-39.8,-44.2,-26.9
SDGR,health,MACROSS,2025-02-10,24.85,-22.0,-54.1,,-16.9,-64.9,,-28.2,-67.3,,-54.1
WGS,health,MACROSS,2024-03-18,8.61,369.2,1112.4,711.1,362.0,1110.4,708.2,359.5,1102.8,683.7,0.0
ISRG,health,BRKOUT,2019-11-25,197.63,-2.2,23.1,66.6,-7.3,10.5,28.7,-0.0,5.2,15.6,-33.5
ISRG,health,MACROSS,2019-10-14,188.75,-7.0,32.9,75.6,-18.6,12.5,30.7,-4.3,14.1,21.0,-30.4
ISRG,health,MACROSS,2020-06-29,193.49,40.9,61.6,6.5,28.4,33.4,-25.0,20.2,20.6,-19.2,-0.8
ISRG,health,MACROSS,2022-12-26,265.35,28.9,27.1,101.6,30.4,25.1,95.9,12.1,1.0,41.6,-15.3
ISRG,health,MACROSS,2025-12-15,572.47,-28.9,,,-26.2,,,-39.2,,,-39.7
SYK,health,BRKOUT,2023-01-30,273.55,0.7,22.1,41.0,0.1,13.3,26.6,-8.5,0.4,-9.1,-8.2
SYK,health,BRKOUT,2024-01-08,305.55,9.0,17.9,19.6,2.7,17.0,3.9,-9.3,-5.4,-29.6,-0.5
SYK,health,MACROSS,2019-02-18,174.22,14.1,20.1,31.3,17.4,5.8,2.6,11.1,-1.6,-13.8,-4.2
SYK,health,MACROSS,2020-09-28,196.25,17.2,30.1,-0.6,4.7,6.0,-20.4,-3.7,-1.8,-10.7,-3.0
SYK,health,MACROSS,2023-01-02,247.57,15.4,16.5,43.9,19.6,12.2,38.1,1.6,-5.9,-12.9,-0.8
BSX,health,BRKOUT,2021-04-19,42.73,4.9,2.7,19.6,-2.3,-6.9,7.7,-4.5,-0.8,17.7,-9.7
BSX,health,BRKOUT,2022-11-28,46.6,11.2,20.5,94.5,17.2,24.6,85.7,5.2,5.9,42.1,-2.1
BSX,health,MACROSS,2018-04-02,27.35,38.4,39.5,14.0,19.5,22.5,0.9,26.6,26.3,14.6,0.0
BSX,health,MACROSS,2020-10-05,41.14,-4.4,4.9,-3.4,-14.1,-14.0,-20.0,-24.0,-23.1,-11.0,-18.3
BSX,health,MACROSS,2021-03-01,39.54,13.6,11.2,20.9,-8.4,-7.8,3.2,-5.3,-3.0,12.4,-3.5
BSX,health,MACROSS,2022-02-28,43.96,-7.9,8.8,52.7,-2.9,9.8,38.7,0.7,13.7,30.3,-18.1
BSX,health,MACROSS,2022-11-28,46.6,11.2,20.5,94.5,17.2,24.6,85.7,5.2,5.9,42.1,-2.1
EW,health,BOTTOM,2023-07-31,79.55,8.2,-23.5,-0.3,0.1,-39.3,-2.6,-3.3,-44.5,-43.1,-23.5
EW,health,BOTTOM,2025-03-17,70.46,5.6,17.1,,11.1,16.2,,-12.8,0.8,,-1.6
EW,health,BRKOUT,2020-08-24,84.33,-1.5,38.0,8.2,-6.6,11.4,-13.3,-10.9,7.7,-10.8,-15.0
EW,health,BRKOUT,2024-03-25,95.56,-30.3,-25.8,-17.0,-34.7,-25.2,-17.3,-40.3,-33.4,-41.1,-36.3
EW,health,MACROSS,2020-08-24,84.33,-1.5,38.0,8.2,-6.6,11.4,-13.3,-10.9,7.7,-10.8,-15.0
EW,health,MACROSS,2023-06-05,84.1,-17.7,4.8,-7.8,-19.8,-9.3,-14.2,-25.6,-21.2,-51.0,-26.6
EW,health,MACROSS,2024-03-04,92.14,-27.5,-23.7,-11.4,-33.4,-27.2,-19.2,-33.8,-37.7,-46.0,-34.0
EW,health,MACROSS,2025-06-02,77.52,11.2,10.9,,-3.9,-5.0,,-3.9,-13.6,,-4.8
MDT,health,MACROSS,2018-01-08,68.02,4.6,1.0,44.2,3.2,-1.7,21.2,3.2,6.1,22.5,-9.9
MDT,health,MACROSS,2018-05-28,70.32,11.7,7.2,16.6,-4.2,0.8,-11.9,10.0,4.6,0.9,-2.5
MDT,health,MACROSS,2019-06-17,80.93,15.7,-3.4,29.5,5.2,-13.1,-7.2,5.5,-10.5,-16.6,-20.9
MDT,health,MACROSS,2020-10-05,91.54,13.4,17.6,-20.4,3.7,-1.3,-37.1,-6.1,-10.4,-28.1,-7.5
MDT,health,MACROSS,2023-06-05,75.28,-3.7,3.8,11.6,-5.8,-10.3,5.2,-11.5,-22.2,-31.6,-15.7
MDT,health,MACROSS,2024-01-29,80.75,-5.4,7.2,25.3,-12.4,2.1,12.7,-13.9,-16.1,-18.1,-9.9
MDT,health,MACROSS,2025-07-14,86.79,9.6,-4.1,,-9.6,-28.5,,-1.2,-23.9,,-15.7
ABT,health,BRKOUT,2021-08-30,116.99,-5.1,-19.2,-17.4,-2.7,-11.9,-18.1,-1.2,-7.0,-20.1,-19.7
ABT,health,BRKOUT,2023-07-17,107.37,1.4,-8.9,12.6,-1.9,-19.2,12.6,-6.1,-32.0,-29.9,-20.1
ABT,health,MACROSS,2023-02-06,100.62,-1.7,5.5,24.2,-4.9,-5.0,10.1,-11.7,-19.2,-27.2,-14.7
ABT,health,MACROSS,2023-06-05,95.08,3.8,7.9,36.7,1.7,-6.2,30.3,-4.0,-18.1,-6.5,-9.7
ABT,health,MACROSS,2024-01-15,108.86,-10.1,1.0,10.4,-17.0,-1.2,-5.1,-24.6,-24.5,-36.6,-10.5
ABT,health,MACROSS,2024-08-12,106.45,18.8,21.0,,23.3,30.4,,8.1,3.4,,0.0
DXCM,health,BOTTOM,2022-03-28,132.89,-39.4,-12.6,4.4,-27.8,-7.9,-6.2,-18.9,-4.5,-14.8,-48.2
DXCM,health,BOTTOM,2023-01-09,108.47,26.6,15.2,-28.3,28.6,9.8,-34.8,13.0,-6.2,-78.1,-29.8
DXCM,health,BOTTOM,2024-11-04,69.96,21.0,-21.4,,31.9,-20.4,,26.1,-34.9,,-21.4
DXCM,health,BRKOUT,2018-04-30,20.86,59.0,47.3,309.2,47.9,34.2,283.5,55.8,34.6,298.6,0.0
DXCM,health,BRKOUT,2024-03-25,138.7,-51.5,-51.2,-55.1,-55.9,-50.6,-55.4,-61.4,-58.7,-79.3,-53.9
DXCM,health,MACROSS,2018-04-23,18.56,68.8,67.2,347.7,63.4,59.0,322.8,68.4,55.0,337.3,0.0
DXCM,health,MACROSS,2019-07-08,37.29,59.1,194.7,195.5,46.2,183.1,150.6,49.7,187.0,145.5,-3.3
DXCM,health,MACROSS,2021-02-15,104.74,23.9,-9.0,9.6,4.0,-22.1,-9.3,9.5,-21.8,2.0,-20.5
