ticker,regime,kind,dt,fwd1d,fwd3d,fwd5d
ASTS,BULL,CTRL,2025-06-04T14:30:00,0.886,24.904,26.016
ASTS,BULL,CTRL,2025-06-05T13:30:00,10.382,25.336,30.541
ASTS,BULL,CTRL,2025-06-06T12:30:00,16.12,18.427,28.112
ASTS,BULL,CTRL,2025-06-09T11:30:00,-2.448,1.889,13.962
ASTS,BULL,CTRL,2025-06-10T10:30:00,4.812,13.788,17.475
ASTS,BULL,H_UP,2025-06-10T13:30:00,1.092,9.024,11.063
ASTS,BULL,CTRL,2025-06-11T09:30:00,2.59,17.034,20.665
ASTS,BULL,CTRL,2025-06-11T15:30:00,1.093,14.68,21.296
ASTS,BULL,CTRL,2025-06-12T14:30:00,3.248,7.517,23.758
ASTS,BULL,CTRL,2025-06-13T13:30:00,7.792,13.714,25.403
ASTS,BULL,CTRL,2025-06-16T12:30:00,-5.017,11.735,28.621
ASTS,BULL,CTRL,2025-06-17T11:30:00,9.235,15.649,28.867
ASTS,BULL,CTRL,2025-06-18T10:30:00,9.287,20.363,17.808
ASTS,BULL,CTRL,2025-06-20T09:30:00,-1.594,7.405,7.737
ASTS,BULL,CTRL,2025-06-20T15:30:00,9.326,8.76,7.474
ASTS,BULL,CTRL,2025-06-23T14:30:00,7.522,2.132,-5.159
ASTS,BULL,CTRL,2025-06-24T13:30:00,-5.536,-6.264,-15.609
ASTS,BULL,CTRL,2025-06-25T12:30:00,-0.069,-6.958,-10.978
ASTS,BULL,CTRL,2025-06-26T11:30:00,-0.573,-12.476,-12.01
ASTS,BULL,CTRL,2025-06-27T10:30:00,-8.507,-15.066,-12.172
ASTS,BULL,CTRL,2025-06-30T09:30:00,-4.142,-2.578,-4.289
ASTS,BULL,H_DOWN,2025-06-30T14:30:00,-3.832,-3.917,-6.898
ASTS,BULL,CTRL,2025-06-30T15:30:00,-3.446,-2.845,-6.057
ASTS,BULL,CTRL,2025-07-01T14:30:00,1.671,0.376,-0.697
ASTS,BULL,CTRL,2025-07-02T13:30:00,-0.751,-3.114,1.391
ASTS,BULL,CTRL,2025-07-07T09:30:00,1.985,-3.078,6.969
ASTS,BULL,H_UP,2025-07-07T15:30:00,-0.35,-3.678,4.75
ASTS,BULL,CTRL,2025-07-08T14:30:00,-4.443,2.498,12.29
ASTS,BULL,CTRL,2025-07-09T13:30:00,0.799,9.496,18.968
ASTS,BULL,CTRL,2025-07-10T12:30:00,5.954,11.014,27.177
ASTS,BULL,H_DOWN,2025-07-10T13:30:00,5.185,15.058,30.525
ASTS,BULL,CTRL,2025-07-11T11:30:00,2.491,9.877,21.458
ASTS,BULL,CTRL,2025-07-14T10:30:00,3.89,19.762,23.29
ASTS,BULL,CTRL,2025-07-15T09:30:00,3.501,15.029,8.323
ASTS,BULL,CTRL,2025-07-15T15:30:00,3.175,13.639,11.954
ASTS,BULL,CTRL,2025-07-16T14:30:00,9.358,10.371,11.287
ASTS,BULL,CTRL,2025-07-17T13:30:00,-1.657,-2.412,4.459
ASTS,BULL,H_UP,2025-07-18T12:30:00,4.467,1.412,-1.733
ASTS,BULL,CTRL,2025-07-21T11:30:00,-5.377,4.795,-4.604
ASTS,BULL,CTRL,2025-07-22T10:30:00,5.938,2.084,-4.799
ASTS,BULL,CTRL,2025-07-23T09:30:00,1.273,-6.853,-5.966
ASTS,BULL,H_DOWN,2025-07-23T14:30:00,3.192,-7.294,-7.748
ASTS,BULL,CTRL,2025-07-23T15:30:00,2.006,-7.888,-7.71
ASTS,BULL,CTRL,2025-07-24T14:30:00,-9.563,-11.542,-10.923
ASTS,BULL,H_UP,2025-07-25T11:30:00,-1.398,0.463,-1.235
ASTS,BULL,CTRL,2025-07-25T13:30:00,0.951,2.69,-2.455
ASTS,BULL,CTRL,2025-07-28T12:30:00,-2.924,-0.177,-5.848
ASTS,BULL,H_DOWN,2025-07-28T15:30:00,-2.067,-1.827,-5.168
ASTS,BULL,CTRL,2025-07-29T11:30:00,6.498,4.698,-0.25
ASTS,BULL,CTRL,2025-07-30T10:30:00,-0.938,-8.481,-5.025
ASTS,BULL,CTRL,2025-07-31T09:30:00,-3.858,-7.637,-8.101
ASTS,BULL,CTRL,2025-07-31T15:30:00,-1.391,-1.109,-10.321
ASTS,BULL,CTRL,2025-08-01T14:30:00,-3.246,-0.531,-11.186
ASTS,BULL,H_DOWN,2025-08-04T10:30:00,1.685,-4.123,-7.156
ASTS,BULL,CTRL,2025-08-04T13:30:00,1.564,-6.707,-9.952
ASTS,BULL,CTRL,2025-08-05T12:30:00,0.491,-8.891,-3.343
ASTS,BULL,CTRL,2025-08-06T11:30:00,-7.291,-11.056,-5.495
ASTS,BULL,H_UP,2025-08-06T14:30:00,-9.176,-12.8,-4.559
ASTS,BULL,CTRL,2025-08-07T10:30:00,-2.595,6.037,-0.134
ASTS,BULL,CTRL,2025-08-08T09:30:00,-0.36,2.613,1.799
ASTS,BULL,CTRL,2025-08-08T15:30:00,-1.353,7.492,3.242
ASTS,BULL,H_DOWN,2025-08-11T14:30:00,9.123,5.541,5.163
ASTS,BULL,CTRL,2025-08-12T13:30:00,-1.942,-3.308,-8.744
ASTS,BULL,H_UP,2025-08-12T14:30:00,0.301,-2.175,-8.781
ASTS,BULL,CTRL,2025-08-13T12:30:00,-2.726,1.179,-9.171
ASTS,BULL,CTRL,2025-08-14T11:30:00,1.157,-4.215,-7.229
ASTS,BULL,CTRL,2025-08-15T10:30:00,3.368,-8.638,-3.513
ASTS,BULL,CTRL,2025-08-18T09:30:00,-5.488,-8.557,1.545
ASTS,BULL,CTRL,2025-08-18T15:30:00,-6.74,-6.532,3.874
ASTS,RANGE,CTRL,2025-08-19T14:30:00,-1.432,3.099,11.77
ASTS,RANGE,CTRL,2025-08-20T13:30:00,0.958,13.124,10.724
ASTS,RANGE,H_DOWN,2025-08-20T14:30:00,0.538,12.267,8.353
ASTS,RANGE,CTRL,2025-08-21T12:30:00,5.845,15.085,9.128
ASTS,RANGE,CTRL,2025-08-22T11:30:00,9.281,5.42,4.199
ASTS,RANGE,CTRL,2025-08-25T10:30:00,2.537,-4.584,-4.474
ASTS,RANGE,H_UP,2025-08-25T15:30:00,0.83,-2.13,-2.519
ASTS,RANGE,CTRL,2025-08-26T09:30:00,-5.351,-9.786,-8.975
ASTS,RANGE,CTRL,2025-08-26T15:30:00,-4.313,-2.945,-10.293
ASTS,RANGE,CTRL,2025-08-27T14:30:00,0.401,0.216,-12.522
ASTS,RANGE,CTRL,2025-08-28T13:30:00,-1.298,-6.173,-12.725
ASTS,RANGE,CTRL,2025-08-29T12:30:00,-0.421,-12.19,-18.434
ASTS,RANGE,H_DOWN,2025-08-29T14:30:00,-0.031,-12.737,-16.72
ASTS,RANGE,CTRL,2025-09-02T11:30:00,-2.596,-10.665,-22.05
ASTS,RANGE,H_UP,2025-09-02T14:30:00,-6.18,-12.649,-23.901
ASTS,RANGE,CTRL,2025-09-03T10:30:00,-10.44,-15.069,-20.013
ASTS,RANGE,CTRL,2025-09-04T09:30:00,0.179,-10.931,-8.955
ASTS,RANGE,CTRL,2025-09-04T15:30:00,1.361,-11.81,-8.359
ASTS,RANGE,H_DOWN,2025-09-05T10:30:00,-5.14,-10.662,-8.533
ASTS,RANGE,CTRL,2025-09-05T14:30:00,-4.631,-11.855,-8.439
ASTS,RANGE,CTRL,2025-09-08T13:30:00,-7.688,-3.624,2.303
ASTS,RANGE,CTRL,2025-09-09T12:30:00,1.217,2.607,9.239
ASTS,RANGE,CTRL,2025-09-10T11:30:00,2.477,9.507,8.275
ASTS,RANGE,CTRL,2025-09-11T10:30:00,0.625,4.905,8.431
ASTS,RANGE,CTRL,2025-09-12T09:30:00,5.77,5.631,15.768
ASTS,RANGE,H_UP,2025-09-12T11:30:00,7.069,5.864,17.359
ASTS,RANGE,CTRL,2025-09-12T15:30:00,5.758,6.352,16.396
ASTS,RANGE,CTRL,2025-09-15T14:30:00,-0.427,0.623,17.741
ASTS,RANGE,CTRL,2025-09-16T13:30:00,1.379,11.401,32.911
ASTS,RANGE,CTRL,2025-09-17T12:30:00,3.105,16.766,36.562
ASTS,RANGE,CTRL,2025-09-18T11:30:00,8.789,35.619,21.556
ASTS,RANGE,CTRL,2025-09-19T10:30:00,7.152,24.681,12.056
ASTS,RANGE,CTRL,2025-09-22T09:30:00,12.011,8.501,8.205
ASTS,RANGE,CTRL,2025-09-22T15:30:00,12.16,1.105,-0.02
ASTS,RANGE,CTRL,2025-09-23T14:30:00,0.221,-9.029,-9.226
ASTS,RANGE,CTRL,2025-09-24T13:30:00,-8.399,-8.399,4.846
ASTS,RANGE,H_UP,2025-09-24T14:30:00,-8.809,-11.951,3.181
ASTS,RANGE,CTRL,2025-09-25T12:30:00,1.537,-2.874,32.343
ASTS,RANGE,CTRL,2025-09-26T11:30:00,2.22,13.088,38.744
ASTS,RANGE,CTRL,2025-09-29T10:30:00,-4.192,26.747,41.869
ASTS,RANGE,H_DOWN,2025-09-29T14:30:00,2.867,38.067,54.166
ASTS,RANGE,CTRL,2025-09-30T09:30:00,8.297,36.177,46.363
ASTS,RANGE,CTRL,2025-09-30T15:30:00,15.987,37.929,52.292
ASTS,RANGE,CTRL,2025-10-01T14:30:00,17.819,31.557,48.236
ASTS,RANGE,CTRL,2025-10-02T13:30:00,2.686,11.657,32.4
ASTS,RANGE,CTRL,2025-10-03T12:30:00,9.034,23.148,25.49
ASTS,RANGE,CTRL,2025-10-06T11:30:00,-2.821,18.859,21.678
ASTS,RANGE,CTRL,2025-10-07T10:30:00,19.607,21.448,33.878
ASTS,RANGE,H_UP,2025-10-07T14:30:00,10.332,10.477,30.487
ASTS,RANGE,CTRL,2025-10-08T09:30:00,2.584,8.012,20.502
ASTS,RANGE,CTRL,2025-10-08T15:30:00,6.925,11.49,17.847
ASTS,RANGE,CTRL,2025-10-09T14:30:00,-5.195,11.975,1.713
ASTS,RANGE,CTRL,2025-10-10T13:30:00,8.034,14.24,-0.73
ASTS,RANGE,CTRL,2025-10-13T12:30:00,7.777,3.759,-3.389
ASTS,RANGE,CTRL,2025-10-14T11:30:00,-2.184,-13.697,-17.07
ASTS,RANGE,CTRL,2025-10-15T10:30:00,-0.169,-9.784,-28.425
ASTS,RANGE,H_UP,2025-10-15T14:30:00,-8.226,-14.235,-27.187
ASTS,RANGE,CTRL,2025-10-16T09:30:00,-16.834,-20.138,-28.348
ASTS,RANGE,CTRL,2025-10-16T15:30:00,-6.549,-12.226,-19.859
ASTS,RANGE,CTRL,2025-10-17T14:30:00,-0.397,-15.438,-12.785
ASTS,RANGE,CTRL,2025-10-20T13:30:00,-6.635,-12.876,-6.342
ASTS,RANGE,H_DOWN,2025-10-20T14:30:00,-7.133,-13.557,-5.517
ASTS,RANGE,CTRL,2025-10-21T12:30:00,-14.657,-7.975,-0.55
ASTS,RANGE,CTRL,2025-10-22T11:30:00,4.327,12.171,17.066
ASTS,BULL,CTRL,2025-10-23T10:30:00,1.101,9.71,10.393
ASTS,BULL,CTRL,2025-10-24T09:30:00,2.556,8.856,6.727
ASTS,BULL,CTRL,2025-10-24T15:30:00,7.743,8.476,8.842
ASTS,BULL,CTRL,2025-10-27T14:30:00,-1.749,-0.678,-9.333
ASTS,BULL,CTRL,2025-10-28T13:30:00,0.0,-0.506,-9.906
ASTS,BULL,H_UP,2025-10-28T14:30:00,3.502,2.773,-8.764
ASTS,BULL,CTRL,2025-10-29T12:30:00,-0.351,-8.848,-11.977
ASTS,BULL,CTRL,2025-10-30T11:30:00,-1.434,-10.093,-16.805
ASTS,BULL,CTRL,2025-10-31T10:30:00,-8.276,-11.653,-18.187
ASTS,BULL,H_DOWN,2025-10-31T15:30:00,-11.357,-12.347,-13.762
ASTS,BULL,CTRL,2025-11-03T09:30:00,-4.707,-6.022,-5.57
ASTS,BULL,CTRL,2025-11-03T15:30:00,-1.553,-8.258,-3.409
ASTS,BULL,CTRL,2025-11-04T14:30:00,-1.598,-2.836,-4.496
ASTS,RANGE,CTRL,2025-11-05T13:30:00,-4.384,-0.53,-6.834
ASTS,RANGE,CTRL,2025-11-06T12:30:00,0.26,5.07,-8.069
ASTS,RANGE,CTRL,2025-11-07T11:30:00,4.283,-2.21,-3.428
ASTS,RANGE,H_DOWN,2025-11-07T14:30:00,0.787,-5.833,-9.987
ASTS,RANGE,CTRL,2025-11-10T10:30:00,1.266,-6.872,-13.077
ASTS,RANGE,CTRL,2025-11-11T09:30:00,-1.464,-9.879,-18.972
ASTS,RANGE,CTRL,2025-11-11T15:30:00,-4.952,-9.565,-14.178
ASTS,RANGE,CTRL,2025-11-12T14:30:00,-5.332,-12.052,-9.951
ASTS,RANGE,CTRL,2025-11-13T13:30:00,0.614,-5.346,-13.049
ASTS,RANGE,CTRL,2025-11-14T12:30:00,-7.123,-6.363,-18.635
ASTS,RANGE,H_DOWN,2025-11-14T14:30:00,-7.993,-5.795,-17.498
ASTS,RANGE,CTRL,2025-11-17T11:30:00,-2.255,-4.397,-6.88
ASTS,RANGE,CTRL,2025-11-18T10:30:00,4.33,-10.103,-3.076
ASTS,RANGE,CTRL,2025-11-19T09:30:00,-2.817,-13.053,-7.927
ASTS,RANGE,CTRL,2025-11-19T15:30:00,-12.745,-5.219,-4.392
ASTS,RANGE,CTRL,2025-11-20T14:30:00,-1.884,6.344,2.864
ASTS,RANGE,CTRL,2025-11-21T13:30:00,3.382,7.719,6.744
ASTS,RANGE,CTRL,2025-11-24T12:30:00,1.957,-2.404,7.94
ASTS,RANGE,CTRL,2025-11-25T11:30:00,2.848,-3.485,12.748
ASTS,RANGE,CTRL,2025-11-26T10:30:00,2.221,2.257,31.694
ASTS,RANGE,CTRL,2025-11-28T09:30:00,-7.74,2.291,29.07
ASTS,RANGE,H_UP,2025-12-01T11:30:00,4.653,34.405,36.292
ASTS,RANGE,CTRL,2025-12-01T12:30:00,3.438,36.186,36.875
ASTS,RANGE,CTRL,2025-12-02T11:30:00,3.464,30.571,32.018
ASTS,RANGE,CTRL,2025-12-03T10:30:00,21.826,28.955,31.497
ASTS,RANGE,CTRL,2025-12-04T09:30:00,9.023,6.939,19.916
ASTS,RANGE,CTRL,2025-12-04T15:30:00,1.832,0.386,16.609
ASTS,RANGE,CTRL,2025-12-05T14:30:00,0.245,7.669,3.99
ASTS,RANGE,CTRL,2025-12-08T13:30:00,-0.151,13.195,-3.205
ASTS,RANGE,H_UP,2025-12-08T14:30:00,-1.121,14.448,-7.645
ASTS,RANGE,CTRL,2025-12-09T12:30:00,3.839,8.432,-8.16
ASTS,RANGE,CTRL,2025-12-10T11:30:00,8.67,-5.023,-11.695
ASTS,RANGE,H_UP,2025-12-10T14:30:00,6.556,-14.014,-22.613
ASTS,RANGE,CTRL,2025-12-11T10:30:00,-5.22,-17.105,-18.549
ASTS,RANGE,CTRL,2025-12-12T09:30:00,-10.716,-15.188,-13.008
ASTS,RANGE,CTRL,2025-12-12T15:30:00,-11.679,-19.356,-1.108
ASTS,RANGE,CTRL,2025-12-15T14:30:00,-1.176,-3.952,25.561
ASTS,RANGE,CTRL,2025-12-16T13:30:00,-5.417,14.125,29.116
ASTS,RANGE,CTRL,2025-12-17T12:30:00,1.868,34.706,14.824
ASTS,RANGE,H_DOWN,2025-12-17T14:30:00,6.721,39.513,18.969
ASTS,RANGE,CTRL,2025-12-18T11:30:00,11.511,28.53,9.32
ASTS,RANGE,CTRL,2025-12-19T10:30:00,19.298,12.721,2.512
ASTS,RANGE,CTRL,2025-12-22T09:30:00,5.972,-11.481,-6.955
ASTS,RANGE,CTRL,2025-12-22T15:30:00,-0.891,-15.307,-14.387
ASTS,RANGE,H_UP,2025-12-23T14:30:00,-14.447,-11.31,-10.028
ASTS,BULL,CTRL,2025-12-26T10:30:00,-1.291,0.419,21.288
ASTS,BULL,CTRL,2025-12-29T09:30:00,0.214,-3.848,29.505
ASTS,BULL,H_DOWN,2025-12-29T14:30:00,3.163,13.852,33.15
ASTS,BULL,CTRL,2025-12-29T15:30:00,4.411,16.817,36.264
ASTS,BULL,H_UP,2025-12-30T14:30:00,-4.433,21.991,12.015
ASTS,BULL,CTRL,2025-12-31T13:30:00,12.32,32.459,25.913
ASTS,BULL,CTRL,2026-01-02T12:30:00,13.929,9.711,25.246
ASTS,BULL,CTRL,2026-01-05T11:30:00,7.946,3.164,8.025
ASTS,BULL,CTRL,2026-01-06T10:30:00,-4.569,3.27,-2.639
ASTS,BULL,CTRL,2026-01-07T09:30:00,-2.384,3.603,-1.915
ASTS,BULL,CTRL,2026-01-07T15:30:00,5.689,14.851,11.023
ASTS,BULL,H_UP,2026-01-08T13:30:00,7.499,2.267,12.17
ASTS,BULL,CTRL,2026-01-08T14:30:00,8.945,1.232,11.778
ASTS,BULL,CTRL,2026-01-09T13:30:00,-3.853,-5.714,18.586
ASTS,BULL,H_UP,2026-01-12T09:30:00,-0.917,2.003,20.114
ASTS,BULL,CTRL,2026-01-12T12:30:00,0.537,6.7,22.964
ASTS,BULL,CTRL,2026-01-13T11:30:00,-2.207,22.606,4.502
ASTS,BULL,CTRL,2026-01-14T10:30:00,5.526,26.353,17.899
ASTS,BULL,CTRL,2026-01-15T09:30:00,20.28,11.634,19.449
ASTS,BULL,CTRL,2026-01-15T15:30:00,14.356,2.263,12.291
ASTS,BULL,H_UP,2026-01-16T14:30:00,-3.589,2.371,-9.683
ASTS,BULL,CTRL,2026-01-20T13:30:00,-12.777,0.385,-5.517
ASTS,BULL,CTRL,2026-01-21T12:30:00,15.849,5.683,20.663
ASTS,BULL,CTRL,2026-01-22T11:30:00,4.332,-5.686,5.498
ASTS,BULL,CTRL,2026-01-23T10:30:00,-9.508,-0.026,0.294
ASTS,BULL,CTRL,2026-01-26T09:30:00,1.344,9.702,7.453
ASTS,BULL,CTRL,2026-01-26T15:30:00,5.915,16.108,-2.515
ASTS,BULL,H_DOWN,2026-01-27T14:30:00,9.969,1.803,-15.755
ASTS,BULL,CTRL,2026-01-28T13:30:00,1.058,-3.183,-21.767
ASTS,BULL,CTRL,2026-01-29T12:30:00,-12.526,-14.067,-13.937
ASTS,BULL,H_UP,2026-01-30T09:30:00,-1.461,-17.665,-11.268
ASTS,BULL,CTRL,2026-02-02T13:30:00,4.112,-8.779,-3.25
ASTS,BULL,CTRL,2026-02-03T12:30:00,-10.926,-9.812,-14.519
ASTS,BULL,H_DOWN,2026-02-04T09:30:00,-10.57,0.657,-10.032
ASTS,BULL,CTRL,2026-02-04T11:30:00,-3.64,3.846,-3.328
ASTS,BULL,CTRL,2026-02-05T10:30:00,4.115,2.375,-16.306
ASTS,BULL,CTRL,2026-02-06T09:30:00,7.358,-4.042,-15.573
ASTS,BULL,CTRL,2026-02-06T15:30:00,0.354,-4.815,-18.876
ASTS,BULL,CTRL,2026-02-09T14:30:00,-5.972,-21.852,-18.905
ASTS,BULL,CTRL,2026-02-10T13:30:00,0.927,-14.222,-12.426
ASTS,BULL,H_DOWN,2026-02-10T14:30:00,0.737,-15.151,-13.444
ASTS,BULL,CTRL,2026-02-11T12:30:00,-14.017,-12.69,-12.533
ASTS,BULL,CTRL,2026-02-12T11:30:00,1.996,4.077,-1.317
ASTS,BULL,CTRL,2026-02-13T10:30:00,-1.451,1.392,1.139
ASTS,BULL,CTRL,2026-02-17T09:30:00,7.472,5.064,4.718
ASTS,BULL,CTRL,2026-02-17T15:30:00,1.698,-3.444,3.341
ASTS,BULL,CTRL,2026-02-18T14:30:00,2.314,0.252,-0.3
ASTS,BULL,CTRL,2026-02-19T13:30:00,-3.66,0.071,0.208
ASTS,BULL,H_UP,2026-02-19T14:30:00,-6.0,-0.779,-0.688
ASTS,BULL,CTRL,2026-02-20T12:30:00,7.884,5.509,-3.284
ASTS,BULL,CTRL,2026-02-23T11:30:00,-0.524,0.369,-0.643
ASTS,BULL,H_DOWN,2026-02-23T14:30:00,1.262,1.355,1.495
ASTS,BULL,CTRL,2026-02-24T10:30:00,1.895,-4.901,10.078
ASTS,BULL,H_UP,2026-02-24T14:30:00,-1.789,-7.204,12.076
ASTS,BULL,CTRL,2026-02-25T09:30:00,-2.132,-2.126,20.897
ASTS,BULL,CTRL,2026-02-25T15:30:00,4.068,5.488,27.453
ASTS,BULL,CTRL,2026-02-26T14:30:00,-7.289,11.972,10.533
ASTS,BULL,CTRL,2026-02-27T13:30:00,7.458,34.29,19.426
ASTS,BULL,H_DOWN,2026-03-02T10:30:00,11.592,16.742,6.332
ASTS,BULL,CTRL,2026-03-02T12:30:00,13.398,9.454,5.105
ASTS,BULL,CTRL,2026-03-03T11:30:00,8.175,-2.053,-6.576
ASTS,BULL,CTRL,2026-03-04T10:30:00,-7.437,-15.691,-13.03
ASTS,BULL,CTRL,2026-03-05T09:30:00,1.331,-7.246,-13.161
ASTS,BULL,CTRL,2026-03-05T15:30:00,-4.718,-6.72,-7.306
ASTS,BULL,H_UP,2026-03-06T14:30:00,0.198,-3.932,-5.685
ASTS,BULL,CTRL,2026-03-09T13:30:00,-0.587,-0.791,0.791
ASTS,BULL,H_DOWN,2026-03-10T09:30:00,0.186,-1.731,4.032
ASTS,BULL,CTRL,2026-03-10T12:30:00,-0.55,-3.452,6.193
ASTS,RANGE,CTRL,2026-03-11T11:30:00,-1.57,-4.413,5.193
ASTS,RANGE,CTRL,2026-03-12T10:30:00,3.699,12.778,8.78
ASTS,RANGE,CTRL,2026-03-13T09:30:00,-2.609,4.794,4.159
ASTS,RANGE,H_DOWN,2026-03-13T14:30:00,3.384,8.549,1.625
ASTS,RANGE,CTRL,2026-03-13T15:30:00,3.124,4.969,4.038
ASTS,RANGE,CTRL,2026-03-16T14:30:00,7.548,7.143,-0.039
ASTS,RANGE,CTRL,2026-03-17T13:30:00,0.095,-6.939,-7.446
ASTS,RANGE,H_UP,2026-03-17T15:30:00,-5.208,-6.05,-9.1
ASTS,RANGE,CTRL,2026-03-18T12:30:00,-1.848,-7.031,2.338
ASTS,RANGE,CTRL,2026-03-19T11:30:00,0.466,-6.64,-0.39
ASTS,RANGE,CTRL,2026-03-20T10:30:00,-3.648,3.416,-10.697
ASTS,RANGE,CTRL,2026-03-23T09:30:00,-6.695,4.093,-14.363
ASTS,RANGE,H_DOWN,2026-03-23T13:30:00,-0.516,0.504,-16.749
ASTS,RANGE,CTRL,2026-03-23T15:30:00,-1.606,-0.396,-16.512
ASTS,RANGE,CTRL,2026-03-24T14:30:00,9.172,-8.9,-5.445
ASTS,RANGE,CTRL,2026-03-25T13:30:00,-5.981,-22.121,-11.336
ASTS,RANGE,CTRL,2026-03-26T12:30:00,-11.792,-10.715,-2.055
ASTS,RANGE,CTRL,2026-03-27T11:30:00,-7.65,8.06,19.695
ASTS,RANGE,CTRL,2026-03-30T10:30:00,-0.253,18.988,20.034
ASTS,RANGE,CTRL,2026-03-31T09:30:00,9.75,19.189,19.925
ASTS,RANGE,CTRL,2026-03-31T15:30:00,1.352,14.386,16.329
ASTS,BULL,CTRL,2026-04-01T14:30:00,5.757,8.954,7.054
ASTS,BULL,CTRL,2026-04-02T13:30:00,8.977,8.24,6.517
ASTS,BULL,H_UP,2026-04-02T14:30:00,7.814,5.945,6.057
ASTS,BULL,CTRL,2026-04-06T12:30:00,-1.795,-0.046,4.77
ASTS,RANGE,CTRL,2026-04-07T11:30:00,2.027,-2.08,-6.347
ASTS,RANGE,CTRL,2026-04-08T10:30:00,-1.005,2.239,-11.263
ASTS,RANGE,CTRL,2026-04-09T09:30:00,3.115,-1.568,-5.97
ASTS,RANGE,CTRL,2026-04-09T15:30:00,3.372,-3.339,-0.873
ASTS,RANGE,CTRL,2026-04-10T14:30:00,4.023,-8.355,-9.813
ASTS,RANGE,CTRL,2026-04-13T13:30:00,-10.034,-9.615,-18.741
ASTS,RANGE,CTRL,2026-04-14T12:30:00,-4.06,-2.248,-10.391
ASTS,RANGE,H_UP,2026-04-14T14:30:00,-2.006,-3.565,-9.762
ASTS,RANGE,CTRL,2026-04-15T11:30:00,4.061,-8.209,-1.855
ASTS,RANGE,CTRL,2026-04-16T10:30:00,-0.728,-9.167,-9.812
ASTS,RANGE,CTRL,2026-04-17T09:30:00,-11.184,-4.601,-13.212
ASTS,RANGE,H_DOWN,2026-04-17T14:30:00,-6.187,-1.586,-10.641
ASTS,RANGE,CTRL,2026-04-17T15:30:00,-5.384,-1.191,-10.756
ASTS,RANGE,CTRL,2026-04-20T14:30:00,-0.255,-2.107,-5.053
ASTS,RANGE,CTRL,2026-04-21T13:30:00,4.716,-3.248,-9.687
ASTS,RANGE,CTRL,2026-04-22T12:30:00,-7.304,-8.517,-16.842
ASTS,RANGE,H_UP,2026-04-22T14:30:00,-6.683,-9.492,-17.413
ASTS,RANGE,CTRL,2026-04-23T11:30:00,-1.973,-8.54,-8.262
ASTS,RANGE,CTRL,2026-04-24T10:30:00,-2.599,-11.418,-7.011
ASTS,BULL,CTRL,2026-04-27T09:30:00,-0.834,-2.209,-6.908
ASTS,BULL,CTRL,2026-04-27T15:30:00,-6.777,-4.289,-11.365
ASTS,BULL,H_DOWN,2026-04-28T11:30:00,-5.912,-0.861,-10.998
ASTS,BULL,CTRL,2026-04-28T14:30:00,-2.224,0.126,-9.484
ASTS,BULL,CTRL,2026-04-29T13:30:00,6.865,-0.108,2.207
ASTS,BULL,CTRL,2026-04-30T12:30:00,-1.557,-12.723,-10.862
ASTS,BULL,CTRL,2026-05-01T11:30:00,-4.177,-3.135,-2.69
ASTS,BULL,CTRL,2026-05-04T10:30:00,-5.065,-1.25,19.471
ASTS,BULL,CTRL,2026-05-05T09:30:00,5.731,3.145,9.391
ASTS,BULL,CTRL,2026-05-05T15:30:00,10.697,17.525,14.33
ASTS,BULL,H_DOWN,2026-05-06T12:30:00,-6.469,18.683,7.882
ASTS,BULL,CTRL,2026-05-06T14:30:00,-7.203,18.071,7.302
ASTS,BULL,CTRL,2026-05-07T13:30:00,11.73,8.32,27.183
ASTS,BULL,CTRL,2026-05-08T12:30:00,17.284,6.611,12.288
ASTS,BULL,H_UP,2026-05-08T13:30:00,14.852,3.686,10.063
ASTS,BULL,CTRL,2026-05-11T11:30:00,-15.079,-2.957,-1.669
ASTS,RANGE,CTRL,2026-05-12T10:30:00,7.841,11.775,13.045
ASTS,RANGE,CTRL,2026-05-13T09:30:00,3.9,11.779,19.418
ASTS,RANGE,CTRL,2026-05-13T15:30:00,10.937,16.064,19.701
ASTS,RANGE,CTRL,2026-05-14T14:30:00,1.936,7.626,13.738
ASTS,RANGE,CTRL,2026-05-15T13:30:00,3.51,14.194,30.375
ASTS,RANGE,CTRL,2026-05-18T12:30:00,3.224,11.777,47.097
ASTS,RANGE,H_UP,2026-05-18T14:30:00,4.888,10.845,40.86
ASTS,RANGE,CTRL,2026-05-19T11:30:00,9.12,27.211,53.253
ASTS,RANGE,CTRL,2026-05-20T10:30:00,5.822,37.702,36.611
ASTS,RANGE,CTRL,2026-05-21T09:30:00,15.837,31.581,17.798
ASTS,RANGE,CTRL,2026-05-21T15:30:00,9.998,34.681,17.793
ASTS,RANGE,CTRL,2026-05-22T14:30:00,14.675,26.491,1.474
ASTS,RANGE,CTRL,2026-05-26T13:30:00,4.736,-9.524,-4.966
ASTS,RANGE,CTRL,2026-05-27T12:30:00,-1.931,-18.484,-16.623
ASTS,RANGE,CTRL,2026-05-28T11:30:00,-10.551,-8.078,-15.33
ASTS,RANGE,CTRL,2026-05-29T10:30:00,-6.378,-1.406,-12.475
ASTS,RANGE,CTRL,2026-06-01T09:30:00,12.212,3.951,-9.086
ASTS,RANGE,CTRL,2026-06-01T15:30:00,11.768,1.485,-12.875
ASTS,RANGE,CTRL,2026-06-02T14:30:00,-8.202,-20.434,-24.463
ASTS,RANGE,H_DOWN,2026-06-03T13:30:00,1.368,-14.709,-16.401
