ticker,signal,date,price,fwd13w,fwd26w,fwd52w,exc13w,exc26w,exc52w,mae26w
AGX,BREAKOUT,2023-01-30,39.09,0.1,-2.5,12.9,-0.3,-11.7,-8.8,-7.2
AGYS,BREAKOUT,2017-09-25,11.95,2.8,-0.3,36.4,-4.0,-6.0,18.6,-8.1
AGYS,BREAKOUT,2018-05-21,13.88,20.3,15.1,61.2,14.2,17.5,55.2,0.0
AGYS,BOTTOM,2020-03-16,14.12,35.6,81.6,285.1,0.1,35.9,212.1,0.0
AGYS,BREAKOUT,2020-11-16,40.66,40.8,20.6,9.6,30.6,2.9,-24.3,-9.5
AGYS,BREAKOUT,2023-10-30,90.06,-8.3,-12.0,13.7,-22.5,-30.5,-19.5,-16.1
AHCO,BOTTOM,2022-10-10,20.67,5.1,-42.2,-64.0,-6.9,-58.5,-86.6,-42.2
AHCO,BOTTOM,2024-04-29,10.26,7.2,2.3,-14.4,2.6,-10.1,-26.7,-8.2
AHCO,BOTTOM,2025-07-28,8.75,2.7,14.9,,-7.3,2.9,,-0.6
AHRT,BREAKOUT,2018-07-02,9.44,-3.6,-6.8,14.9,-8.5,0.6,4.4,-7.2
AHRT,BOTTOM,2020-11-30,7.73,18.8,19.4,31.1,14.6,4.3,6.8,-5.7
AHRT,BREAKOUT,2023-12-11,10.47,-18.5,-12.0,-9.8,-27.5,-28.0,-39.8,-18.8
AHRT,BOTTOM,2025-10-20,6.34,3.8,-6.6,,1.7,-12.7,,-20.4
AI,BREAKOUT,2023-01-30,25.88,-27.7,46.1,-3.3,-28.2,36.9,-25.0,-31.1
AI,BOTTOM,2024-04-01,25.16,19.0,-4.3,-24.5,11.7,-15.5,-23.2,-17.6
AI,BREAKOUT,2024-11-18,37.42,-23.8,-39.3,-63.6,-24.9,-37.2,-75.6,-49.3
AIG,BOTTOM,2021-01-25,32.99,30.3,28.1,55.9,17.1,8.8,34.9,0.0
AIG,BREAKOUT,2023-01-02,59.63,-20.3,-8.6,9.6,-26.2,-22.5,-12.8,-26.3
AIG,BREAKOUT,2025-02-24,80.19,2.5,-1.0,-0.9,3.1,-10.2,-17.7,-6.2
AIN,BREAKOUT,2022-07-25,86.38,-0.4,18.8,5.4,4.8,19.5,-7.4,-13.7
AIP,BOTTOM,2023-07-10,7.52,-20.7,-30.5,9.3,-17.1,-37.4,-17.1,-41.5
AIP,BREAKOUT,2024-04-29,8.21,-8.9,-16.2,-18.1,-13.5,-28.6,-30.4,-16.7
AIP,BREAKOUT,2025-10-06,12.39,39.1,56.1,,32.5,51.5,,0.0
AIR,BREAKOUT,2017-10-02,38.0,0.1,11.7,19.9,-7.9,8.7,4.7,-0.9
AIR,BOTTOM,2020-06-15,21.34,-7.1,64.9,85.7,-14.6,44.2,49.3,-19.3
AIR,BREAKOUT,2022-03-07,45.33,1.1,-5.1,16.0,8.0,-2.6,22.6,-11.3
AIR,BREAKOUT,2023-01-30,51.94,2.3,15.4,19.5,1.8,6.3,-2.2,-2.5
AIT,BOTTOM,2019-05-27,49.88,-1.2,18.8,9.1,-7.9,3.5,-3.7,-4.9
AIT,BREAKOUT,2020-11-09,67.43,12.1,48.7,50.4,2.0,31.5,18.1,-1.1
AIZ,BOTTOM,2020-06-15,95.77,13.4,24.8,44.7,5.9,4.2,8.3,-6.7
AIZ,BOTTOM,2023-03-13,99.46,26.0,33.6,76.0,12.9,19.0,43.4,0.0
AKAM,BREAKOUT,2023-08-07,104.34,6.2,23.0,-2.7,6.9,9.7,-24.0,-3.3
AKAM,BREAKOUT,2026-02-09,111.76,35.0,,,26.3,,,-18.3
AKAN,BOTTOM,2025-11-03,29.95,-85.6,-9.9,,-88.8,-20.4,,-91.1
AKR,BOTTOM,2023-03-06,11.38,10.8,18.1,31.6,-1.0,1.8,-3.0,-2.2
AKTX,BOTTOM,2018-07-30,1576.0,-3.6,-1.0,-7.6,0.1,2.8,-12.8,-17.3
AKTX,BOTTOM,2019-04-15,2496.0,-27.9,-45.8,-50.3,-30.8,-49.6,-51.2,-45.8
AKTX,BREAKOUT,2020-06-01,1976.0,-35.6,-25.7,-27.5,-43.4,-42.5,-62.0,-39.3
AKTX,BOTTOM,2020-10-12,1408.0,81.2,23.3,-6.2,72.6,2.2,-36.4,-14.8
AKTX,BREAKOUT,2021-01-11,2552.0,-32.0,-48.9,-54.5,-43.4,-64.5,-79.9,-48.9
AKTX,BOTTOM,2021-08-30,1480.0,-15.9,-27.0,-38.6,-16.3,-23.1,-26.5,-29.7
AKTX,BOTTOM,2025-07-14,45.2,-29.2,-75.1,-75.6,-35.4,-86.0,-95.4,-77.0
ALAB,BREAKOUT,2025-08-04,179.28,-7.7,-5.3,,-13.3,-14.3,,-20.9
ALAB,BOTTOM,2025-10-20,164.97,2.8,29.0,,0.8,23.0,,-31.8
ALAB,BREAKOUT,2026-05-18,306.88,,,,,,,-1.1
ALB,BOTTOM,2018-10-22,85.74,-19.3,-20.0,-32.0,-20.0,-31.7,-47.9,-21.1
ALB,BOTTOM,2020-03-23,51.02,36.3,54.9,177.2,17.4,24.1,118.4,-4.2
ALB,BREAKOUT,2021-07-19,179.37,21.8,12.1,17.2,18.5,11.9,26.1,0.0
ALB,BREAKOUT,2025-11-10,114.22,44.9,57.5,,43.2,46.9,,0.0
ALC,BREAKOUT,2023-05-08,78.5,2.4,-8.2,3.3,-6.3,-16.1,-25.1,-11.8
ALC,BREAKOUT,2024-02-26,85.74,3.1,13.0,7.0,-0.1,2.4,-10.4,-9.2
ALG,BREAKOUT,2020-11-09,130.18,11.3,18.6,16.9,1.2,1.4,-15.4,0.0
ALGM,BOTTOM,2024-04-01,26.36,16.6,-18.6,-19.1,9.3,-29.8,-17.8,-19.3
ALGM,BREAKOUT,2025-06-23,34.18,-13.1,-21.4,69.4,-21.0,-34.3,49.5,-29.5
ALGM,BOTTOM,2026-03-16,29.95,97.0,,,81.6,,,0.0
ALGN,BREAKOUT,2020-07-13,322.3,4.4,76.0,91.2,-4.0,58.2,55.1,-8.8
ALGT,BOTTOM,2020-06-08,109.21,17.8,54.6,86.8,7.5,33.2,45.1,-5.6
ALGT,BOTTOM,2020-10-19,137.52,34.5,69.3,29.3,23.3,47.8,-3.6,-5.3
ALGT,BREAKOUT,2020-11-30,174.59,35.1,20.2,-3.4,31.0,5.1,-27.7,-3.3
ALGT,BOTTOM,2023-04-24,100.43,17.2,-34.6,-43.8,6.9,-34.1,-67.8,-34.6
ALGT,BREAKOUT,2024-12-09,84.9,-36.1,-39.9,1.1,-29.6,-39.3,-13.1,-48.0
ALGT,BOTTOM,2025-05-26,55.58,12.7,36.7,64.8,3.0,20.1,35.0,-13.4
ALGT,BOTTOM,2025-08-04,48.94,44.9,134.6,,39.3,125.5,,0.0
ALHC,BOTTOM,2022-09-05,16.53,-29.9,-63.2,-68.7,-27.1,-59.0,-80.0,-63.2
ALHC,BOTTOM,2023-12-11,7.93,-37.1,4.9,44.4,-46.0,-11.1,14.4,-40.9
ALHC,BREAKOUT,2024-07-08,8.87,29.1,33.9,50.7,25.3,29.6,38.0,-2.8
ALHC,BREAKOUT,2025-12-15,20.42,-15.1,7.1,,-10.6,-3.3,,-25.0
ALIT,BREAKOUT,2021-09-06,248.48,-19.8,-32.7,-37.4,-25.8,-27.7,-29.9,-32.7
ALIT,BOTTOM,2022-03-21,191.76,-25.5,-29.4,-12.1,-12.0,-11.3,-1.0,-31.7
ALIT,BOTTOM,2022-12-12,156.42,5.7,9.9,0.1,3.6,-5.6,-24.2,0.0
ALIT,BREAKOUT,2024-03-18,189.66,-23.4,-26.3,-38.3,-28.2,-36.0,-47.9,-30.7
ALIT,BOTTOM,2024-12-16,131.68,-11.1,-20.2,-70.5,-6.8,-21.4,-87.0,-29.9
ALK,BOTTOM,2018-06-18,60.62,11.9,-4.8,0.7,5.2,6.7,-8.4,-4.8
ALK,BOTTOM,2020-06-15,36.29,13.1,38.7,74.5,5.5,18.1,38.0,-5.5
ALK,BOTTOM,2021-01-04,50.98,42.5,16.5,9.6,34.2,1.5,-14.3,-4.2
ALK,BOTTOM,2023-03-06,46.1,5.5,-13.6,-20.6,-6.3,-30.0,-55.2,-17.3
ALK,BOTTOM,2024-05-27,42.02,-14.1,25.2,21.2,-21.3,10.2,8.0,-17.8
ALK,BOTTOM,2025-05-26,50.93,23.3,-15.8,-9.6,13.5,-32.5,-39.5,-22.4
ALK,BOTTOM,2025-10-13,47.31,5.8,-4.0,,1.4,-11.5,,-23.6
ALK,BOTTOM,2026-03-16,36.91,33.5,,,18.0,,,-2.0
ALKS,BREAKOUT,2018-01-29,63.42,-31.5,-31.0,-47.8,-28.5,-34.9,-47.7,-35.1
ALKS,BREAKOUT,2020-12-07,21.3,-8.8,17.5,2.5,-16.9,0.8,-27.8,-10.7
ALKS,BOTTOM,2022-03-14,26.12,7.3,-10.5,-0.3,24.7,2.0,10.4,-10.5
ALKS,BREAKOUT,2023-06-12,32.19,-8.0,-14.8,-23.9,-9.3,-22.4,-48.7,-26.1
ALKS,BREAKOUT,2025-02-10,35.89,-12.5,-19.1,-7.6,-10.2,-25.2,-20.7,-27.2
ALKT,BOTTOM,2022-12-05,13.62,2.6,12.7,65.1,4.1,2.5,46.3,-12.0
ALL,BREAKOUT,2022-03-21,128.3,-9.8,-8.8,-23.5,3.7,9.2,-12.4,-17.5
ALL,BREAKOUT,2023-01-02,130.45,-17.9,-22.3,9.3,-23.8,-36.1,-13.1,-25.1
ALLE,BREAKOUT,2018-09-03,80.23,0.2,-0.3,12.7,8.1,3.2,7.0,-11.0
ALLE,BREAKOUT,2023-01-30,117.37,-11.7,-8.2,5.5,-12.1,-17.4,-16.2,-18.6
ALLY,BREAKOUT,2017-09-18,18.09,26.0,12.2,20.4,18.2,7.8,1.2,0.0
ALLY,BOTTOM,2023-09-04,25.57,8.9,36.6,46.4,5.2,20.8,23.4,-15.9
ALLY,BREAKOUT,2023-12-11,32.28,8.7,12.9,11.4,-0.2,-3.1,-18.5,-5.3
ALM,BOTTOM,2018-01-15,1.04,-15.6,57.0,3.7,-11.0,56.4,6.8,-36.3
ALM,BREAKOUT,2018-06-11,1.28,0.5,-5.4,21.0,-4.4,0.2,15.1,-8.8
ALM,BOTTOM,2018-09-17,1.33,-37.1,8.0,-9.0,-20.0,11.3,-13.2,-37.1
ALM,BREAKOUT,2019-04-22,1.78,-24.6,-34.3,-52.8,-28.0,-38.1,-51.2,-35.1
ALM,BREAKOUT,2020-09-07,1.35,-8.8,57.3,20.4,-18.9,38.4,-14.9,-22.4
ALM,BOTTOM,2020-11-16,1.12,58.0,96.0,58.0,47.8,78.3,24.2,0.0
ALM,BOTTOM,2022-08-15,1.53,-25.6,-16.2,-44.9,-19.8,-13.5,-49.9,-35.3
ALM,BOTTOM,2023-02-13,1.28,-14.6,-34.2,-22.5,-17.7,-42.2,-47.0,-34.2
ALMS,BREAKOUT,2025-12-01,11.12,141.9,71.4,,143.6,63.2,,-19.5
ALMS,BOTTOM,2026-03-23,24.8,6.5,,,-8.8,,,-23.1
ALMU,BOTTOM,2024-06-17,3.0,-1.4,183.1,344.0,-6.1,173.9,333.5,-10.7
ALMU,BOTTOM,2026-03-09,14.81,70.2,,,57.9,,,-27.3
ALMU,BREAKOUT,2026-04-27,25.58,,,,,,,-42.9
ALNT,BREAKOUT,2023-01-09,39.69,-8.8,-6.3,-29.1,-12.7,-19.9,-50.6,-14.8
ALNT,BOTTOM,2023-04-03,34.31,9.4,-12.7,-5.2,1.9,-18.4,-33.8,-12.7
ALNT,BOTTOM,2024-04-29,29.97,-14.7,-41.2,-25.4,-19.2,-53.6,-37.7,-41.2
ALNY,BOTTOM,2018-10-01,86.75,-13.3,7.0,-11.2,-1.5,5.7,-15.5,-27.0
ALNY,BOTTOM,2019-06-24,72.56,11.8,62.0,109.3,10.5,50.7,104.9,-1.4
ALNY,BREAKOUT,2019-11-18,106.91,22.6,31.4,16.6,14.8,35.4,0.2,-5.0
ALNY,BREAKOUT,2021-01-11,166.36,-16.5,6.7,-10.7,-27.9,-8.8,-36.1,-21.1
ALNY,BREAKOUT,2022-08-01,218.58,-4.7,6.8,-15.1,3.9,6.2,-24.9,-15.1
ALNY,BREAKOUT,2024-06-24,243.0,13.1,-2.1,32.9,7.8,-12.1,18.5,-3.4
ALNY,BREAKOUT,2025-05-26,304.56,46.6,48.2,-0.8,36.8,31.5,-30.7,-1.2
ALNY,BOTTOM,2026-03-16,312.17,-10.9,,,-26.4,,,-14.3
ALOY,BOTTOM,2021-06-14,10.0,172.0,9.6,-41.6,165.3,-2.0,-31.0,0.0
ALOY,BREAKOUT,2021-09-06,19.84,-38.1,-62.3,-79.4,-44.1,-57.2,-72.0,-67.5
ALOY,BOTTOM,2023-05-22,3.63,-20.7,4.7,-19.7,-25.8,-4.5,-47.6,-51.8
ALOY,BREAKOUT,2025-01-20,3.96,-17.9,88.1,230.8,-8.8,82.7,216.1,-27.3
ALOY,BOTTOM,2025-04-14,3.39,128.3,204.1,235.4,108.7,177.2,198.9,-4.1
ALRM,BREAKOUT,2018-08-06,50.28,-6.0,28.9,0.0,-4.5,32.4,-5.0,-15.1
ALRM,BREAKOUT,2020-06-01,58.83,-0.2,35.6,35.8,-8.0,18.9,1.3,-8.1
ALRS,BREAKOUT,2020-11-09,20.11,12.8,33.3,45.9,2.7,16.1,13.6,-0.5
ALRS,BREAKOUT,2021-11-01,31.17,-22.0,-28.3,-39.6,-18.1,-16.7,-21.1,-30.0
ALRS,BREAKOUT,2024-10-07,21.76,-19.5,-29.2,-6.8,-20.0,-21.9,-20.8,-29.2
ALSN,BREAKOUT,2018-07-30,41.07,-3.7,5.5,-1.5,0.0,9.3,-6.7,-8.8
ALSN,BREAKOUT,2026-02-02,115.06,7.7,,,0.6,,,-4.5
ALTO,BOTTOM,2020-12-21,6.01,-6.5,2.2,-19.1,-14.2,-14.2,-48.4,-17.8
ALTO,BREAKOUT,2022-03-21,7.0,-42.9,-46.3,-78.6,-29.4,-28.3,-67.5,-46.6
ALTO,BOTTOM,2022-05-16,4.15,18.3,-12.0,-47.0,9.5,-14.5,-56.2,-12.3
ALTO,BREAKOUT,2025-11-10,2.04,31.4,128.9,,29.6,118.3,,0.0
ALV,BOTTOM,2019-05-20,55.86,-2.9,26.3,-0.7,-4.1,15.3,-7.3,-6.7
ALV,BREAKOUT,2020-11-09,75.81,7.9,16.4,18.7,-2.2,-0.8,-13.7,-0.5
ALV,BREAKOUT,2022-01-10,95.6,-32.1,-29.9,-23.1,-26.6,-13.4,-10.3,-35.0
ALV,BOTTOM,2022-10-24,73.01,16.2,8.2,18.3,11.5,0.4,11.0,-6.6
ALV,BREAKOUT,2025-06-09,106.2,16.8,12.5,21.0,6.4,-2.4,-4.6,0.0
ALX,BREAKOUT,2019-02-18,226.85,0.7,-4.6,-14.6,-1.1,-7.6,-36.4,-7.5
ALX,BOTTOM,2020-12-21,178.57,6.8,2.9,1.2,-0.9,-13.4,-28.1,-2.5
ALX,BREAKOUT,2024-01-15,182.49,-3.7,10.1,-6.8,-6.7,-4.4,-32.2,-6.2
ALX,BREAKOUT,2026-02-02,245.59,-1.7,,,-8.8,,,-8.3
AM,BREAKOUT,2020-08-03,4.36,-16.6,26.6,51.9,-21.6,9.8,17.6,-23.2
AM,BOTTOM,2020-11-02,3.64,51.8,79.6,117.5,40.6,58.1,81.8,0.0
AM,BREAKOUT,2022-10-31,8.74,-0.5,0.1,28.5,-10.6,-10.5,11.1,-7.2
AMAL,BREAKOUT,2021-10-25,16.84,-10.8,-3.3,29.3,-7.4,6.4,43.3,-13.9
AMAL,BREAKOUT,2023-12-11,24.91,-10.4,-5.2,36.5,-19.4,-21.2,6.6,-15.2
AMAL,BREAKOUT,2026-01-19,37.7,6.9,,,3.1,,,-1.1
AMAT,BOTTOM,2019-05-27,36.18,24.7,50.8,47.4,17.9,35.6,34.6,0.0
AMBA,BOTTOM,2018-06-18,43.24,-11.0,-20.6,2.8,-17.8,-9.1,-6.3,-24.1
AMBA,BREAKOUT,2020-11-23,77.87,44.5,28.9,121.2,39.4,12.5,93.2,0.0
AMBA,BREAKOUT,2021-08-30,137.2,41.0,-36.2,-54.2,40.7,-32.2,-42.0,-36.2
AMBA,BOTTOM,2023-05-29,76.54,-16.7,-23.6,-23.9,-22.6,-31.6,-48.9,-38.9
AMBA,BREAKOUT,2024-11-25,71.55,-14.1,-26.4,3.7,-13.1,-24.9,-11.1,-41.4
AMBA,BOTTOM,2025-07-28,63.74,33.7,0.5,,23.7,-11.5,,0.0
AMBA,BREAKOUT,2025-08-25,82.48,-10.1,-26.8,,-16.3,-33.8,,-26.8
AMCR,BREAKOUT,2019-03-18,39.48,3.1,-8.5,-29.2,-2.7,-16.3,-12.8,-11.6
AMCR,BREAKOUT,2022-05-02,53.22,-3.3,-11.2,-15.3,-4.3,-3.4,-17.3,-14.6
AMD,BREAKOUT,2018-05-28,14.4,74.8,47.9,90.3,68.2,46.3,87.8,0.0
AMD,BOTTOM,2018-12-03,19.46,13.1,66.5,103.6,8.4,56.3,81.8,-13.0
AMD,BREAKOUT,2019-07-08,33.21,-10.4,45.0,68.3,-9.4,35.7,60.5,-13.5
AMD,BREAKOUT,2021-07-26,106.19,13.2,-0.9,-11.0,8.2,-2.4,-6.3,-3.5
AMD,BOTTOM,2023-03-06,82.67,51.1,28.3,150.9,39.3,12.0,116.2,0.0
AMD,BREAKOUT,2023-05-22,127.03,-19.5,-3.7,31.0,-24.6,-12.9,3.1,-24.3
AMD,BREAKOUT,2023-12-04,128.92,60.9,30.2,7.5,49.2,13.3,-26.4,0.0
AMD,BOTTOM,2024-08-12,148.56,-9.2,-23.9,19.5,-15.2,-34.6,2.0,-27.6
AME,BREAKOUT,2019-03-25,79.08,9.7,10.5,-13.8,5.4,4.9,-5.4,-1.3
AME,BREAKOUT,2024-11-04,188.79,-3.2,-9.7,3.5,-4.0,-4.7,-10.0,-19.8
AME,BREAKOUT,2025-10-27,201.17,11.0,14.4,,9.2,8.1,,-4.3
AMG,BOTTOM,2020-06-15,75.11,-9.9,33.2,97.6,-17.5,12.6,61.2,-13.9
AMG,BREAKOUT,2020-11-23,91.01,53.6,80.0,86.8,48.6,63.6,58.8,0.0
AMG,BREAKOUT,2024-03-18,163.66,-4.1,8.9,2.7,-9.0,-0.8,-6.9,-9.4
AMG,BREAKOUT,2025-06-23,197.64,20.9,49.8,73.0,13.0,36.9,53.2,0.0
AMGN,BREAKOUT,2021-04-12,216.93,-2.3,-17.5,2.5,-6.1,-25.1,-3.8,-17.5
AMGN,BREAKOUT,2022-04-04,220.67,-0.6,-7.7,3.7,12.2,10.6,10.7,-9.1
AMGN,BREAKOUT,2023-10-09,261.19,8.7,-4.4,19.1,-2.2,-23.7,-17.1,-7.9
AMKR,BOTTOM,2019-03-25,7.93,-12.6,4.2,-9.5,-16.9,-1.4,-1.0,-24.1
AMKR,BREAKOUT,2019-09-30,9.18,30.6,-25.2,12.9,20.5,-10.4,-2.8,-29.7
AMKR,BOTTOM,2020-03-16,6.46,69.9,61.9,246.4,34.4,16.1,173.4,0.0
AMKR,BREAKOUT,2020-07-27,12.64,-12.9,14.4,82.3,-13.3,0.1,46.0,-20.0
AMKR,BOTTOM,2022-10-31,19.9,44.0,3.1,14.4,34.0,-7.5,-2.9,0.0
AMKR,BREAKOUT,2023-12-11,32.01,-6.2,4.9,-18.5,-15.2,-11.1,-48.5,-14.5
AMKR,BREAKOUT,2025-10-13,31.13,53.7,116.2,,49.3,108.7,,0.0
AMLX,BOTTOM,2025-02-17,3.3,60.9,181.8,324.5,64.1,173.6,308.3,-0.6
AMLX,BREAKOUT,2025-07-07,7.68,85.7,59.0,131.4,80.7,47.0,109.0,-0.5
AMN,BREAKOUT,2017-09-25,45.7,7.8,24.2,19.7,1.0,18.5,1.9,-10.1
AMN,BREAKOUT,2020-01-13,66.85,-16.0,-29.0,8.0,-2.9,-27.0,-7.3,-42.2
AMN,BOTTOM,2020-09-07,53.55,26.7,45.6,112.4,16.6,26.6,77.1,0.0
AMN,BREAKOUT,2022-10-24,126.63,-23.9,-31.8,-40.2,-28.7,-39.6,-47.4,-35.4
AMN,BOTTOM,2025-12-22,16.1,17.5,103.5,,25.3,97.3,,-6.1
AMN,BREAKOUT,2026-05-04,28.97,,,,,,,-4.5
AMP,BOTTOM,2018-11-05,111.33,-1.6,14.8,27.6,0.4,10.0,14.1,-21.4
AMP,BREAKOUT,2020-11-09,170.11,18.5,41.0,69.8,8.4,23.8,37.4,-2.7
AMP,BREAKOUT,2022-11-07,315.26,6.0,-10.7,3.2,3.1,-14.8,-9.1,-14.7
AMPG,BOTTOM,2023-05-22,2.41,-22.8,-33.6,-45.2,-28.0,-42.8,-73.1,-33.6
AMPG,BOTTOM,2024-04-15,2.3,-51.7,-63.6,-33.0,-63.0,-82.4,-40.7,-68.7
AMPG,BREAKOUT,2024-12-23,5.71,-73.6,-63.0,-49.0,-67.2,-67.0,-66.4,-77.6
AMPG,BOTTOM,2025-02-03,2.32,-20.3,25.4,27.6,-14.5,18.7,11.3,-44.8
AMPG,BOTTOM,2025-10-27,3.6,-15.6,-43.1,,-17.3,-49.3,,-50.0
AMPG,BREAKOUT,2026-05-18,5.04,,,,,,,-12.3
AMPH,BREAKOUT,2018-11-05,21.59,6.3,3.8,-14.7,8.4,-1.0,-28.2,-9.0
AMPH,BOTTOM,2020-02-10,19.17,-5.2,6.1,-1.5,9.5,5.3,-20.0,-34.0
AMPH,BREAKOUT,2023-04-10,42.15,32.6,8.6,-6.0,23.2,3.2,-31.7,-15.1
AMPH,BOTTOM,2025-11-17,26.01,9.7,-29.2,,4.8,-43.0,,-35.1
AMPL,BOTTOM,2023-10-09,10.05,26.2,1.1,-15.1,15.3,-18.1,-51.3,-0.3
AMPL,BOTTOM,2025-03-24,10.55,16.9,7.9,-39.2,5.9,-11.9,-54.7,-22.5
AMPL,BOTTOM,2025-09-08,11.07,1.6,-33.6,,-2.4,-34.9,,-42.7
AMR,BOTTOM,2022-07-11,122.26,19.3,26.9,25.7,26.0,22.5,7.2,-6.8
AMR,BOTTOM,2022-12-12,143.84,0.6,9.1,119.6,-1.5,-6.4,95.3,-4.8
AMR,BREAKOUT,2023-02-27,181.16,-20.5,17.2,113.1,-26.8,4.8,84.3,-24.4
AMR,BOTTOM,2024-12-30,196.96,-44.9,-40.8,3.1,-30.5,-47.1,-13.7,-46.8
AMR,BREAKOUT,2025-12-15,208.06,-6.9,-10.7,,-2.5,-21.0,,-21.8
AMRC,BREAKOUT,2019-12-23,17.45,-15.1,56.9,183.0,5.9,63.0,166.6,-15.1
AMRC,BOTTOM,2020-03-23,14.81,84.9,114.4,192.6,66.0,83.6,133.8,0.0
AMRC,BOTTOM,2021-04-05,49.6,27.9,17.8,39.7,21.7,10.7,29.5,0.0
AMRC,BOTTOM,2022-12-05,61.06,-24.6,-22.8,-48.0,-23.2,-33.0,-66.9,-31.9
AMRC,BOTTOM,2024-07-08,33.31,4.5,-22.9,-46.1,0.7,-27.3,-58.8,-32.9
AMRC,BOTTOM,2024-10-28,32.33,-30.0,-62.9,22.2,-35.7,-62.8,1.3,-69.2
AMRC,BOTTOM,2026-01-19,32.51,-14.1,,,-18.0,,,-28.9
AMRX,BOTTOM,2020-01-20,4.73,-32.3,-9.3,5.1,-18.9,-7.9,-13.6,-39.3
AMRX,BOTTOM,2020-11-23,4.07,32.4,39.1,4.4,27.4,22.7,-23.6,0.0
AMRX,BOTTOM,2021-11-15,4.62,0.2,-24.0,-51.5,7.3,-7.7,-37.3,-26.4
AMRX,BOTTOM,2023-03-13,1.43,89.5,187.4,284.6,76.4,172.9,252.0,-7.0
AMSC,BOTTOM,2018-02-26,4.87,38.0,25.3,202.7,35.9,16.4,196.5,0.0
AMSC,BREAKOUT,2020-07-20,9.44,59.2,210.9,49.7,51.0,190.6,10.5,-1.5
AMSC,BOTTOM,2024-04-08,12.48,138.8,92.3,44.2,128.8,78.1,38.4,-6.6
AMSC,BREAKOUT,2025-06-23,36.44,60.7,-16.1,9.0,52.8,-29.0,-10.8,-16.6
AMSC,BOTTOM,2025-12-22,30.58,10.3,29.9,,18.2,23.8,,-9.4
AMSF,BREAKOUT,2021-03-08,41.66,-3.6,-12.1,-20.8,-11.6,-25.9,-28.8,-13.6
AMSF,BREAKOUT,2022-10-24,41.72,-0.7,2.9,-5.9,-5.4,-4.9,-13.1,-9.5
AMSF,BREAKOUT,2024-02-26,44.08,-15.4,-2.4,7.1,-18.6,-13.1,-10.3,-17.6
AMSF,BREAKOUT,2024-10-21,47.53,-3.0,-4.9,-18.0,-8.4,-0.6,-36.4,-5.9
AMT,BREAKOUT,2018-07-30,121.95,1.3,14.1,45.6,5.0,17.9,40.3,-5.4
AMT,BREAKOUT,2021-05-31,225.82,14.4,1.6,2.5,6.8,-6.4,4.1,-0.7
AMT,BOTTOM,2023-01-23,195.67,-6.7,-13.1,-7.6,-9.7,-26.5,-29.6,-16.9
AMTB,BOTTOM,2023-08-21,17.64,14.3,18.7,21.4,10.5,2.4,-8.1,-6.9
AMTB,BREAKOUT,2024-07-15,24.92,-18.4,-13.2,-21.3,-25.2,-22.7,-37.1,-24.5
AMTB,BOTTOM,2025-07-21,19.92,-13.0,5.9,,-19.6,-2.9,,-16.9
AMX,BREAKOUT,2023-05-08,20.39,-12.0,-20.0,-6.6,-20.7,-27.8,-35.0,-24.3
AMZN,BREAKOUT,2020-02-03,103.96,14.4,52.3,61.2,25.9,50.6,42.3,-14.2
AMZN,BREAKOUT,2025-10-27,244.22,-2.0,9.8,,-3.8,3.6,,-18.6
AN,BREAKOUT,2017-10-30,53.69,6.6,-11.7,-24.2,-0.5,-15.5,-31.3,-15.1
AN,BREAKOUT,2019-07-22,48.9,4.0,-9.3,11.9,3.7,-19.2,3.5,-9.3
AN,BREAKOUT,2020-07-20,54.7,10.9,40.2,113.4,2.7,19.9,74.2,-6.1
ANAB,BOTTOM,2020-04-06,10.19,38.9,10.1,36.5,24.3,-15.6,-13.8,-5.6
ANAB,BOTTOM,2021-08-23,16.9,22.8,24.0,-6.9,20.5,26.1,1.8,0.0
ANAB,BREAKOUT,2021-11-01,24.71,-15.4,-38.8,-19.9,-11.5,-27.2,-1.5,-40.3
ANAB,BOTTOM,2023-01-30,17.19,-15.1,-27.4,-6.9,-15.5,-36.6,-28.6,-33.6
ANAB,BREAKOUT,2024-02-19,17.25,-7.6,45.9,-28.1,-12.2,34.5,-47.8,-23.2
ANAB,BOTTOM,2025-09-08,15.6,92.1,177.0,,88.1,175.6,,-10.9
ANDE,BREAKOUT,2018-08-06,33.52,-16.9,-13.2,-34.6,-15.4,-9.7,-39.6,-29.2
ANDE,BREAKOUT,2020-12-28,22.23,13.2,23.4,61.5,5.7,6.6,32.8,-6.2
ANDE,BOTTOM,2023-04-03,37.39,19.1,27.6,48.1,11.6,21.9,19.6,-4.7
ANDE,BOTTOM,2025-09-08,39.65,34.9,77.4,,30.9,76.1,,-4.0
ANDE,BREAKOUT,2025-11-03,49.9,33.2,42.8,,30.0,32.2,,-2.2
ANET,BREAKOUT,2019-03-25,19.65,-17.4,-22.8,-39.2,-21.7,-28.4,-30.7,-29.7
ANET,BREAKOUT,2020-07-27,16.24,-19.6,18.4,46.4,-20.0,4.1,10.1,-22.8
ANET,BOTTOM,2020-09-07,12.74,36.1,37.2,72.2,26.0,18.3,36.9,-1.6
ANET,BOTTOM,2023-01-02,28.11,42.2,40.5,105.4,36.3,26.6,82.9,0.0
ANET,BREAKOUT,2025-08-04,139.18,-3.3,-1.2,,-8.8,-10.2,,-15.6
ANF,BREAKOUT,2017-11-13,13.97,42.6,77.5,11.7,36.1,71.3,3.6,0.0
