ticker,kind,date,fwd13w,fwd26w,fwd52w
MRVL,C3,2019-08-07,9.1,3.7,36.4
MRVL,C3,2019-08-22,5.1,-13.7,67.6
MRVL,C3,2020-01-16,-10.3,25.6,86.0
MRVL,C3,2020-01-23,-1.8,25.8,83.7
MRVL,C3,2020-01-29,1.6,50.1,105.7
MRVL,C3,2020-02-04,7.1,43.4,115.3
MRVL,C3,2020-02-10,7.0,39.6,107.2
MRVL,C3,2020-02-14,9.3,31.1,93.6
MRVL,C3,2020-09-25,21.8,34.6,72.2
MRVL,C3,2020-10-01,18.4,23.5,58.3
MRVL,C3,2020-10-07,18.2,14.9,60.1
MRVL,C3,2020-10-13,16.1,8.7,55.3
MRVL,C3,2020-10-19,25.9,10.0,64.4
MRVL,C3,2020-10-23,26.1,7.2,73.4
MRVL,C3,2020-10-29,33.9,20.6,86.6
MRVL,C3,2020-11-04,31.0,6.5,89.4
MRVL,C3,2020-12-24,4.1,22.2,82.5
MRVL,C3,2020-12-31,5.9,20.2,79.4
MRVL,C3,2021-01-07,-0.4,13.9,57.5
MRVL,C3,2021-01-13,-7.0,16.4,33.9
MRVL,C3,2021-01-20,-14.7,7.5,32.5
MRVL,C3,2021-01-26,-12.4,12.4,32.2
MRVL,C3,2021-02-01,-15.2,14.8,40.2
MRVL,C3,2021-02-05,-11.5,19.9,44.6
MRVL,C3,2021-02-11,-17.7,11.2,24.9
MRVL,C3,2021-02-18,-8.3,24.2,29.2
MRVL,C3,2021-04-19,25.2,44.1,31.4
MRVL,C3,2021-04-23,25.9,47.1,37.0
MRVL,C3,2021-04-29,28.3,48.2,17.1
MRVL,C3,2021-05-05,35.3,63.3,23.8
MRVL,C3,2021-12-10,-22.5,-48.2,-58.2
MRVL,C3,2021-12-16,-14.5,-42.2,-55.8
MRVL,C3,2021-12-22,-15.8,-50.6,-60.5
MRVL,C3,2021-12-29,-19.7,-47.2,-56.4
MRVL,C3,2022-01-13,-18.8,-33.7,-43.4
MRVL,C3,2022-04-25,-11.3,-32.3,-32.0
MRVL,C3,2023-06-08,-6.7,-4.0,20.9
MRVL,C3,2023-07-27,-25.9,4.9,-3.9
MRVL,C3,2023-08-02,-21.2,11.9,3.1
MRVL,C3,2024-06-05,-1.2,53.1,5.7
MRVL,C3,2026-01-06,45.8,134.1,
MRVL,C3,2026-01-12,61.0,,
MU,L2,2018-06-04,-26.9,-42.5,-44.6
MU,L2,2024-05-06,-23.2,-7.5,-28.9
MU,C2,2017-09-18,22.3,50.3,24.0
MU,C2,2017-10-16,3.0,22.0,-2.5
MU,C2,2017-11-13,-4.2,15.7,-14.6
MU,C2,2017-12-11,42.9,37.3,-19.3
MU,C2,2018-01-08,22.0,31.6,-15.9
MU,C2,2018-02-05,28.2,27.1,-4.5
MU,C2,2018-03-05,12.5,-17.8,-29.2
MU,C2,2018-07-02,-18.1,-38.6,-25.9
MU,C2,2018-07-30,-23.7,-25.0,-16.5
MU,C2,2018-08-27,-26.6,-20.8,-13.8
MU,C2,2018-09-24,-30.2,-8.6,-4.5
MU,C2,2019-11-25,10.6,0.8,35.2
MU,C2,2019-12-23,-19.5,-10.3,30.6
MU,C2,2020-01-20,-23.5,-13.4,42.5
MU,C2,2020-02-17,-21.1,-25.1,59.6
MU,C2,2020-03-16,40.8,40.5,150.7
MU,C2,2020-04-13,8.2,12.9,98.4
MU,C2,2021-06-14,-3.4,8.0,-27.3
MU,C2,2021-07-12,-9.6,30.1,-17.5
MU,C2,2021-08-09,9.1,26.9,-7.8
MU,C2,2021-09-06,16.5,-0.7,-21.4
MU,C2,2022-03-28,-29.5,-34.0,-20.2
MU,C2,2023-04-17,7.6,10.4,75.7
MU,C2,2023-05-15,-6.5,14.2,84.9
MU,C2,2023-06-12,3.5,20.7,110.2
MU,C2,2023-07-10,8.2,29.0,109.4
MU,C2,2023-08-07,17.3,33.3,45.3
MU,C2,2024-05-20,-20.5,-20.6,-27.6
MU,C2,2024-06-17,-34.8,-35.3,-11.0
MU,C2,2024-07-15,-2.6,-7.2,0.6
MU,C2,2024-08-12,-10.7,-7.6,12.5
MU,C2,2024-09-09,12.5,10.8,73.2
MU,C2,2025-09-08,53.5,171.3,
MU,C2,2025-10-06,90.1,131.8,
MU,C2,2025-11-03,66.0,214.1,
MU,C2,2025-12-01,56.2,264.5,
MU,C2,2025-12-29,16.2,209.4,
MU,C2,2026-01-26,30.7,,
MU,C2,2026-02-23,135.6,,
MU,C2,2026-03-23,217.1,,
MU,C2,2026-04-20,,,
MU,C2,2026-05-18,,,
MU,C2,2026-06-15,,,
MU,C2,2026-07-13,,,
MU,L3,2017-10-18,5.5,20.4,-13.5
MU,L3,2018-01-08,15.5,23.3,-25.6
MU,L3,2018-06-11,-32.0,-44.3,-45.9
MU,L3,2019-11-11,26.5,-2.5,32.7
MU,L3,2020-01-07,-20.8,-14.7,46.7
MU,L3,2020-04-17,12.7,16.7,92.7
MU,L3,2021-07-15,-11.9,17.3,-19.1
MU,L3,2022-04-06,-19.5,-28.1,-15.9
MU,L3,2023-04-13,3.3,10.1,78.2
MU,L3,2023-08-25,19.7,50.8,36.0
MU,L3,2025-12-11,78.7,369.1,
MU,L3,2026-02-11,76.7,,
MU,L3,2026-05-27,,,
MU,C3,2017-10-19,4.3,15.0,-8.7
MU,C3,2017-10-25,1.5,13.5,-3.1
MU,C3,2017-10-31,-11.1,15.1,-15.5
MU,C3,2017-11-06,-6.6,24.9,-8.8
MU,C3,2017-11-10,-2.9,23.9,-18.7
MU,C3,2017-11-16,-4.2,32.8,-17.9
MU,C3,2017-11-22,-0.7,19.5,-23.3
MU,C3,2017-11-29,22.9,36.3,-17.6
MU,C3,2017-12-05,44.1,45.7,-17.2
MU,C3,2018-01-09,21.5,32.6,-20.3
MU,C3,2018-01-16,19.8,26.5,-12.9
MU,C3,2018-01-22,11.0,25.8,-8.0
MU,C3,2018-01-26,7.1,22.3,-11.7
MU,C3,2018-06-12,-28.0,-44.0,-46.0
MU,C3,2019-11-12,23.1,-0.6,36.8
MU,C3,2019-11-18,15.0,3.4,34.0
MU,C3,2020-01-08,-19.7,-12.2,45.2
MU,C3,2020-01-14,-20.5,-10.4,38.2
MU,C3,2020-01-21,-25.8,-12.5,36.4
MU,C3,2020-01-27,-10.1,-9.7,46.4
MU,C3,2020-01-31,-14.5,-8.3,62.9
MU,C3,2020-02-06,-17.9,-17.4,50.9
MU,C3,2021-07-20,-9.3,10.3,-16.6
MU,C3,2022-04-07,-19.4,-24.7,-15.8
MU,C3,2022-04-13,-13.6,-26.4,-13.8
MU,C3,2023-04-17,3.6,7.9,83.9
MU,C3,2023-04-21,10.4,5.9,88.7
MU,C3,2023-04-27,14.5,12.5,91.4
MU,C3,2023-05-03,14.1,19.9,111.1
MU,C3,2023-05-09,5.8,23.2,110.5
MU,C3,2023-05-15,-1.5,20.4,106.4
MU,C3,2023-05-19,-4.2,13.2,89.1
MU,C3,2023-05-25,-4.0,9.7,89.2
MU,C3,2023-06-01,1.9,6.2,108.4
MU,C3,2023-06-07,4.6,17.0,116.3
MU,C3,2023-06-13,3.2,20.6,111.0
MU,C3,2023-06-20,1.7,29.7,99.4
MU,C3,2023-08-28,17.6,45.1,33.6
MU,C3,2024-05-10,-17.1,-18.0,-20.1
MU,C3,2024-05-16,-15.5,-22.9,-22.9
MU,C3,2024-05-22,-21.6,-19.2,-13.6
MU,C3,2024-05-29,-26.8,-24.0,-11.3
MU,C3,2024-06-04,-31.7,-18.6,-3.4
MU,C3,2024-06-10,-35.3,-23.8,-5.2
MU,C3,2024-06-14,-38.2,-38.3,-14.1
MU,C3,2024-06-21,-32.6,-35.5,-10.3
MU,C3,2024-06-27,-21.5,-33.7,-9.8
MU,C3,2024-07-03,-25.2,-27.1,-15.9
MU,C3,2024-07-10,-22.4,-24.2,-17.7
MU,C3,2024-07-16,-14.2,-14.1,-9.6
MU,C3,2024-07-22,-6.4,-23.3,-5.0
MU,C3,2024-07-26,-2.7,-17.6,13.6
MU,C3,2024-08-01,-1.6,-8.9,19.6
MU,C3,2024-08-07,30.8,10.5,34.0
MU,C3,2025-09-03,91.0,253.0,
MU,C3,2025-09-09,95.1,241.7,
MU,C3,2025-09-15,47.5,156.6,
MU,C3,2025-09-19,70.1,119.7,
MU,C3,2025-09-25,87.9,133.9,
MU,C3,2025-10-01,71.5,131.7,
MU,C3,2025-10-07,85.9,145.9,
MU,C3,2025-10-13,74.7,133.3,
MU,C3,2025-10-17,96.5,159.4,
MU,C3,2025-10-23,110.7,162.5,
MU,C3,2025-10-29,85.2,185.6,
MU,C3,2025-11-04,76.0,268.9,
MU,C3,2025-11-10,62.6,176.1,
MU,C3,2025-11-14,73.5,263.3,
MU,C3,2025-11-20,106.4,414.7,
MU,C3,2025-11-26,74.1,275.5,
MU,C3,2025-12-16,74.0,422.4,
MU,C3,2025-12-22,29.2,273.5,
MU,C3,2026-02-17,83.2,,
MU,C3,2026-05-29,,,
MU,C3,2026-06-04,,,
MU,C3,2026-06-10,,,
MU,C3,2026-06-16,,,
MU,C3,2026-06-23,,,
MU,C3,2026-06-29,,,
MU,C3,2026-07-06,,,
MU,C3,2026-07-10,,,
TSM,C2,2017-08-14,17.3,21.2,16.0
TSM,C2,2017-09-11,4.9,19.4,22.3
TSM,C2,2017-10-09,0.9,4.5,0.7
TSM,C2,2017-11-06,-0.6,-4.3,-5.4
TSM,C2,2017-12-04,14.3,-0.2,-2.9
TSM,C2,2018-01-01,-0.1,-9.0,-14.6
TSM,C2,2018-01-29,-13.3,-2.9,-12.5
TSM,C2,2018-02-26,-8.9,5.1,-5.1
TSM,C2,2018-03-26,-13.4,4.6,-3.0
TSM,C2,2019-07-15,13.2,35.6,56.3
TSM,C2,2019-08-12,29.2,42.1,94.7
TSM,C2,2019-09-09,31.1,18.4,81.7
TSM,C2,2019-10-07,19.9,-0.6,84.9
TSM,C2,2019-11-04,7.1,1.8,78.1
TSM,C2,2019-12-02,0.9,2.1,94.4
TSM,C2,2019-12-30,-18.2,2.7,92.8
TSM,C2,2020-01-27,-4.4,48.7,131.3
TSM,C2,2020-02-24,-5.6,52.0,140.1
TSM,C2,2020-03-23,21.0,70.3,153.6
TSM,C2,2020-04-20,41.2,69.6,129.7
TSM,C2,2020-05-18,58.5,93.9,129.3
TSM,C2,2020-06-15,45.8,90.3,112.9
TSM,C2,2020-07-13,31.2,90.4,77.3
TSM,C2,2020-08-10,19.5,77.7,49.8
TSM,C2,2020-09-07,32.7,51.5,58.7
TSM,C2,2020-10-05,34.3,39.4,25.9
TSM,C2,2020-11-02,40.4,28.8,30.9
TSM,C2,2020-11-30,16.9,16.1,16.9
TSM,C2,2020-12-28,14.9,9.9,12.1
TSM,C2,2021-01-25,-3.6,-3.3,-1.7
TSM,C2,2021-02-22,-6.5,-5.2,-10.3
TSM,C2,2021-03-22,0.4,0.0,-6.9
TSM,C2,2021-04-19,-1.2,-3.0,-18.0
TSM,C2,2021-05-17,-3.0,12.0,-17.5
TSM,C2,2021-06-14,2.1,1.3,-25.2
TSM,C2,2022-01-24,-20.6,-24.0,-19.0
TSM,C2,2022-02-21,-15.3,-23.0,-19.1
TSM,C2,2022-03-21,-19.1,-30.0,-11.2
TSM,C2,2023-04-17,14.4,8.0,52.3
TSM,C2,2023-05-15,-1.2,8.6,66.8
TSM,C2,2023-06-12,-14.2,-1.0,67.8
TSM,C2,2023-07-10,-13.5,-2.8,81.3
TSM,C2,2023-08-07,6.5,46.1,84.8
TSM,C2,2023-09-04,12.5,64.9,78.0
TSM,C2,2023-10-02,12.1,59.7,106.1
TSM,C2,2023-10-30,26.7,55.6,113.5
TSM,C2,2023-11-27,36.5,54.6,90.3
TSM,C2,2023-12-25,31.3,68.3,96.6
TSM,C2,2024-01-22,18.4,39.1,91.9
TSM,C2,2024-02-19,24.0,33.2,55.2
TSM,C2,2024-03-18,24.2,24.7,27.5
TSM,C2,2024-04-15,30.2,58.3,20.5
TSM,C2,2024-05-13,15.4,23.5,29.8
TSM,C2,2024-06-10,0.4,17.3,24.1
TSM,C2,2024-07-08,2.2,12.0,24.8
TSM,C2,2024-08-05,20.8,24.2,46.8
TSM,C2,2024-09-02,29.9,13.7,57.5
TSM,C2,2024-09-30,15.5,-18.4,63.5
TSM,C2,2024-10-28,8.8,-6.4,57.9
TSM,C2,2024-11-25,-1.9,5.4,60.1
TSM,C2,2024-12-23,-17.7,14.2,52.2
TSM,C2,2025-01-20,-25.3,11.5,53.0
TSM,C2,2025-02-17,-2.8,18.4,89.4
TSM,C2,2025-03-17,19.0,50.9,88.6
TSM,C2,2025-04-14,59.0,95.8,147.2
TSM,C2,2025-10-20,13.8,37.2,
TSM,C2,2025-11-17,35.1,47.9,
TSM,C2,2025-12-15,14.3,60.8,
TSM,C2,2026-01-12,8.5,16.9,
TSM,C2,2026-02-09,10.7,,
TSM,C2,2026-03-09,26.0,,
TSM,C2,2026-04-06,17.4,,
TSM,C2,2026-05-04,,,
TSM,C2,2026-06-01,,,
TSM,C2,2026-06-29,,,
TSM,L3,2018-01-03,3.3,-8.1,-11.4
TSM,L3,2018-01-30,-15.1,-5.1,-10.8
TSM,L3,2018-03-20,-16.1,3.8,-4.6
TSM,L3,2019-07-09,23.6,53.6,73.9
TSM,L3,2019-09-12,33.1,2.0,83.3
TSM,L3,2019-12-30,-16.0,6.7,117.6
TSM,L3,2020-04-15,34.7,78.6,149.3
TSM,L3,2020-06-22,39.9,91.0,116.0
TSM,L3,2020-09-15,23.2,35.6,38.2
TSM,L3,2020-10-23,43.1,32.3,35.5
TSM,L3,2020-12-30,12.9,9.1,20.5
TSM,L3,2021-04-28,-2.1,-3.9,-25.8
TSM,L3,2021-06-15,1.9,-1.4,-26.5
TSM,L3,2022-01-18,-26.7,-36.3,-29.2
TSM,L3,2023-04-04,8.7,-0.8,53.6
TSM,L3,2023-06-06,-9.8,2.1,83.9
TSM,L3,2023-10-26,29.8,63.3,133.7
TSM,L3,2023-12-11,36.3,80.1,109.3
TSM,L3,2024-02-08,9.9,31.0,45.3
TSM,L3,2024-04-17,22.2,43.7,26.0
TSM,L3,2024-06-07,3.9,17.6,36.3
TSM,L3,2024-10-03,18.2,-11.9,66.7
TSM,L3,2025-01-14,-24.4,20.2,72.2
TSM,L3,2025-09-30,14.7,31.7,
TSM,L3,2025-12-24,13.4,52.0,
TSM,L3,2026-04-23,,,
TSM,C3,2017-08-15,14.1,17.8,18.2
TSM,C3,2017-08-21,18.3,21.2,25.6
TSM,C3,2017-08-25,11.1,18.0,26.2
TSM,C3,2017-08-31,6.5,20.6,21.8
TSM,C3,2017-09-07,3.9,20.7,21.6
TSM,C3,2017-09-13,5.0,19.1,22.0
TSM,C3,2017-09-19,3.0,13.0,20.9
TSM,C3,2017-09-25,5.4,17.3,16.4
TSM,C3,2017-09-29,11.1,14.7,7.5
TSM,C3,2017-10-05,9.7,10.9,6.6
TSM,C3,2017-10-11,4.7,-2.0,-2.4
TSM,C3,2017-10-17,12.4,-7.5,-8.7
TSM,C3,2017-10-23,10.9,-5.5,-2.5
TSM,C3,2017-10-27,7.8,-8.8,-4.8
TSM,C3,2017-11-02,-0.6,-5.3,-6.9
TSM,C3,2017-11-08,-0.1,-8.2,-12.9
TSM,C3,2017-11-14,4.5,-5.3,-8.9
TSM,C3,2017-11-20,5.2,-9.2,-4.9
TSM,C3,2017-11-27,4.7,-3.8,-8.1
TSM,C3,2017-12-01,10.3,-2.4,-4.6
TSM,C3,2017-12-07,15.7,-0.8,-4.7
TSM,C3,2018-01-04,5.0,-6.8,-9.3
TSM,C3,2018-01-10,3.8,-3.6,-5.5
TSM,C3,2018-02-02,-12.0,-2.6,-11.3
TSM,C3,2018-03-21,-14.7,2.4,-3.1
TSM,C3,2018-03-27,-13.9,6.9,1.1
TSM,C3,2018-04-03,-12.8,-0.8,1.6
TSM,C3,2018-04-09,-11.0,-6.3,8.7
TSM,C3,2018-04-13,-7.5,-3.8,6.8
TSM,C3,2019-07-12,21.9,44.5,68.5
TSM,C3,2019-07-18,14.9,35.0,97.4
TSM,C3,2019-07-24,15.2,30.2,85.7
TSM,C3,2019-07-30,21.3,35.3,91.1
TSM,C3,2019-08-05,35.3,45.1,102.9
TSM,C3,2019-08-09,27.9,42.5,91.3
TSM,C3,2019-08-15,31.4,38.0,106.4
TSM,C3,2019-08-21,25.3,26.9,97.6
TSM,C3,2019-08-27,31.3,40.0,92.9
TSM,C3,2019-09-18,30.5,11.4,85.3
TSM,C3,2019-09-24,32.9,10.1,97.3
TSM,C3,2019-09-30,30.1,9.3,96.6
TSM,C3,2019-10-04,24.8,4.5,91.4
TSM,C3,2019-10-10,24.1,11.5,84.4
TSM,C3,2019-10-16,17.0,6.7,78.1
TSM,C3,2019-10-22,9.9,9.4,74.2
TSM,C3,2019-10-28,5.9,2.4,83.4
TSM,C3,2019-11-01,12.1,2.2,77.5
TSM,C3,2019-11-07,11.9,-5.7,85.9
TSM,C3,2019-11-13,9.8,-2.4,88.1
TSM,C3,2019-11-19,0.9,-4.9,93.1
TSM,C3,2019-11-25,4.9,0.3,103.7
TSM,C3,2020-01-06,-11.6,15.3,124.0
TSM,C3,2020-01-10,-14.8,14.7,125.2
TSM,C3,2020-04-20,31.3,69.9,126.6
TSM,C3,2020-04-24,47.0,61.0,126.5
TSM,C3,2020-04-30,49.7,67.1,107.9
TSM,C3,2020-05-06,54.7,72.9,117.0
TSM,C3,2020-05-12,54.4,84.7,127.0
TSM,C3,2020-06-24,40.1,88.3,112.6
TSM,C3,2020-06-30,46.3,100.5,122.0
TSM,C3,2020-07-07,43.9,103.8,93.2
TSM,C3,2020-07-13,38.5,94.3,82.6
TSM,C3,2020-07-17,32.5,96.3,77.9
TSM,C3,2020-07-23,31.8,88.5,79.3
TSM,C3,2020-07-29,3.2,55.7,43.2
TSM,C3,2020-08-04,12.1,67.0,45.4
TSM,C3,2020-08-10,10.3,77.0,37.7
TSM,C3,2020-08-14,27.3,72.0,53.2
TSM,C3,2020-08-20,24.8,65.5,59.5
TSM,C3,2020-09-18,31.2,46.4,41.4
TSM,C3,2020-09-24,36.0,60.5,41.7
TSM,C3,2020-09-30,38.4,53.5,36.9
TSM,C3,2020-10-29,50.8,38.7,41.5
TSM,C3,2020-11-04,49.0,22.5,34.1
TSM,C3,2021-01-05,9.3,10.7,26.7
TSM,C3,2021-01-11,-3.1,-5.2,3.2
TSM,C3,2021-01-15,-5.9,-6.0,-5.6
TSM,C3,2021-01-22,-5.7,-9.4,-2.3
TSM,C3,2021-01-28,-7.5,-4.9,-0.1
TSM,C3,2021-02-03,-8.0,-8.0,-4.6
TSM,C3,2021-02-09,-17.7,-12.9,-8.6
TSM,C3,2021-02-16,-19.4,-22.2,-19.3
TSM,C3,2021-02-22,-14.1,-10.9,-17.3
TSM,C3,2021-02-26,-5.5,-3.6,-15.3
TSM,C3,2021-03-04,2.7,6.3,-10.3
TSM,C3,2021-03-10,4.3,9.0,-4.1
TSM,C3,2021-03-16,0.6,-2.8,-8.7
TSM,C3,2021-06-16,0.6,-1.4,-26.9
TSM,C3,2022-01-19,-26.6,-32.4,-26.1
TSM,C3,2022-01-25,-21.9,-29.0,-21.1
TSM,C3,2022-01-31,-21.3,-27.6,-19.9
TSM,C3,2023-04-05,12.7,3.0,49.3
TSM,C3,2023-06-08,-9.1,3.1,77.8
TSM,C3,2023-06-14,-16.5,-1.9,63.2
TSM,C3,2023-06-21,-15.3,3.8,82.6
TSM,C3,2023-06-27,-14.9,0.4,90.4
TSM,C3,2023-07-03,-15.5,0.1,83.5
TSM,C3,2023-07-10,-8.7,2.5,72.7
TSM,C3,2023-11-01,36.6,64.1,115.9
TSM,C3,2023-12-12,35.7,74.7,106.9
TSM,C3,2023-12-18,37.1,68.4,94.6
TSM,C3,2023-12-22,32.4,71.6,107.9
TSM,C3,2023-12-29,34.8,78.7,96.4
TSM,C3,2024-01-05,47.4,87.3,122.7
TSM,C3,2024-01-11,38.7,65.0,92.7
TSM,C3,2024-02-14,17.8,33.6,41.6
TSM,C3,2024-02-21,25.8,37.1,42.3
TSM,C3,2024-02-27,19.4,25.7,39.7
TSM,C3,2024-03-04,18.3,18.6,27.5
TSM,C3,2024-03-08,13.7,19.1,26.0
TSM,C3,2024-03-14,27.9,27.6,20.5
TSM,C3,2024-03-20,23.1,34.3,16.7
TSM,C3,2024-03-26,25.6,24.8,15.9
TSM,C3,2024-04-22,23.9,57.9,34.6
TSM,C3,2024-04-26,20.3,38.7,37.1
TSM,C3,2024-06-13,-2.9,13.9,32.9
TSM,C3,2024-06-20,0.0,18.5,32.6
TSM,C3,2024-06-26,3.8,15.6,35.8
TSM,C3,2024-07-02,2.5,21.2,41.8
TSM,C3,2024-07-09,1.8,9.9,32.1
TSM,C3,2024-07-15,1.4,18.9,32.2
TSM,C3,2024-07-19,22.3,16.8,46.3
TSM,C3,2024-07-25,27.4,31.5,53.1
TSM,C3,2024-07-31,15.3,27.8,47.5
TSM,C3,2024-10-09,8.0,-18.3,57.5
TSM,C3,2024-10-15,17.2,-11.6,65.3
TSM,C3,2024-10-21,-4.5,-16.9,47.6
TSM,C3,2024-10-25,3.2,-14.7,47.2
TSM,C3,2024-10-31,10.8,-1.2,51.6
TSM,C3,2024-11-06,7.2,1.2,45.6
TSM,C3,2024-11-12,5.1,3.0,53.3
TSM,C3,2025-01-16,-29.2,15.2,56.0
TSM,C3,2025-01-23,-27.0,8.4,49.2
TSM,C3,2025-01-29,-11.0,15.2,87.4
TSM,C3,2025-10-02,14.0,29.3,
TSM,C3,2025-10-08,9.2,20.0,
TSM,C3,2025-10-14,16.0,31.6,
TSM,C3,2025-10-20,12.8,32.5,
TSM,C3,2025-10-24,15.4,36.9,
TSM,C3,2025-10-30,7.7,36.5,
TSM,C3,2025-11-05,23.6,43.0,
TSM,C3,2025-12-29,13.0,46.0,
TSM,C3,2026-01-05,13.7,31.1,
TSM,C3,2026-01-09,16.2,,
TSM,C3,2026-01-15,8.0,,
TSM,C3,2026-01-22,24.1,,
TSM,C3,2026-01-28,16.5,,
TSM,C3,2026-02-03,23.7,,
TSM,C3,2026-02-09,12.8,,
TSM,C3,2026-02-13,7.5,,
TSM,C3,2026-02-20,11.6,,
TSM,C3,2026-02-26,15.9,,
TSM,C3,2026-03-04,16.5,,
TSM,C3,2026-03-10,21.9,,
TSM,C3,2026-03-16,27.7,,
TSM,C3,2026-03-20,34.2,,
TSM,C3,2026-04-24,,,
TSM,C3,2026-04-30,,,
TSM,C3,2026-05-06,,,
TSM,C3,2026-05-12,,,
TSM,C3,2026-05-18,,,
TSM,C3,2026-05-22,,,
TSM,C3,2026-05-29,,,
TSM,C3,2026-06-04,,,
TSM,C3,2026-06-10,,,
TSM,C3,2026-06-16,,,
TSM,C3,2026-06-23,,,
TSM,C3,2026-06-29,,,
TSM,C3,2026-07-06,,,
TSM,C3,2026-07-10,,,
TSM,C3,2026-07-16,,,
ASML,L2,2023-07-03,-14.1,1.4,55.5
ASML,C2,2017-08-14,18.4,26.3,30.8
ASML,C2,2017-09-11,7.0,31.8,14.5
ASML,C2,2017-10-09,2.6,16.6,-0.3
ASML,C2,2017-11-06,2.3,11.7,-1.4
ASML,C2,2017-12-04,21.8,21.7,-6.4
ASML,C2,2018-01-01,6.4,8.9,-15.0
ASML,C2,2018-01-29,1.4,11.4,-7.5
ASML,C2,2018-02-26,5.4,6.9,-3.5
ASML,C2,2018-03-26,0.6,-4.5,-4.5
ASML,C2,2018-04-23,11.2,-13.3,9.3
ASML,C2,2018-05-21,0.9,-18.6,-4.5
ASML,C2,2018-06-18,-8.7,-28.1,-0.8
ASML,C2,2018-07-16,-20.0,-26.0,2.9
ASML,C2,2018-08-13,-14.4,-6.6,9.1
ASML,C2,2018-09-10,-12.6,4.6,36.6
ASML,C2,2018-10-08,-7.0,16.4,50.9
ASML,C2,2019-09-16,20.0,-11.7,50.5
ASML,C2,2019-10-14,18.4,16.7,53.5
ASML,C2,2019-11-11,15.0,6.9,54.0
ASML,C2,2019-12-09,-11.4,18.9,57.5
ASML,C2,2020-01-06,-6.5,34.3,73.3
ASML,C2,2020-02-03,0.3,20.6,82.9
ASML,C2,2020-03-02,24.6,28.2,84.6
ASML,C2,2020-03-30,53.4,52.0,162.8
ASML,C2,2020-04-27,26.8,29.4,133.1
ASML,C2,2020-05-25,15.2,33.4,106.4
ASML,C2,2020-06-22,-0.4,34.1,91.0
ASML,C2,2020-07-20,3.0,55.5,104.9
ASML,C2,2020-08-17,14.3,60.4,113.2
ASML,C2,2020-09-14,30.8,50.0,136.3
ASML,C2,2021-11-01,-22.9,-34.5,-44.0
ASML,C2,2021-11-29,-23.0,-26.4,-20.5
ASML,C2,2023-03-20,8.1,-8.9,52.8
ASML,C2,2023-04-17,9.6,-8.1,36.8
ASML,C2,2023-07-24,-17.7,21.4,24.7
ASML,C2,2023-08-21,6.4,44.0,40.5
ASML,C2,2023-09-18,28.5,67.6,36.6
ASML,C2,2024-02-26,-2.9,-8.4,-27.8
ASML,C2,2024-03-25,5.6,-12.9,-29.9
ASML,C2,2024-04-22,-3.3,-22.4,-25.8
ASML,C2,2024-05-20,-4.9,-29.3,-22.7
ASML,C2,2024-06-17,-23.1,-31.6,-26.3
ASML,C2,2024-07-15,-19.1,-15.2,-17.2
ASML,C2,2024-08-12,-28.1,-17.8,-18.4
ASML,C2,2024-09-09,-11.8,-12.2,0.7
ASML,C2,2025-09-08,33.0,65.9,
ASML,C2,2025-10-06,36.3,58.4,
ASML,C2,2025-11-03,38.9,57.1,
ASML,C2,2025-12-01,17.7,49.8,
ASML,C2,2025-12-29,13.3,52.6,
ASML,C2,2026-01-26,0.6,,
ASML,C2,2026-02-23,11.4,,
ASML,C2,2026-03-23,38.1,,
ASML,C2,2026-04-20,,,
ASML,C2,2026-05-18,,,
ASML,C2,2026-06-15,,,
ASML,C2,2026-07-13,,,
ASML,L3,2017-10-03,7.3,20.6,2.6
ASML,L3,2017-12-22,13.3,12.4,-9.9
ASML,L3,2018-02-01,-2.4,6.7,-7.7
ASML,L3,2018-03-28,2.7,-1.4,3.6
ASML,L3,2018-08-24,-17.5,-9.1,20.3
ASML,L3,2019-10-22,11.8,20.1,45.0
ASML,L3,2020-01-22,-1.0,27.7,88.5
ASML,L3,2020-04-24,29.0,24.3,122.3
ASML,L3,2020-09-10,27.3,51.6,143.9
ASML,L3,2023-04-04,6.5,-9.5,37.0
ASML,L3,2024-02-21,3.1,-1.6,-20.6
ASML,L3,2024-04-08,8.3,-14.1,-34.5
ASML,L3,2024-07-01,-19.3,-25.3,-26.3
ASML,L3,2025-10-17,35.8,39.9,
ASML,L3,2026-03-31,38.5,,
ASML,L3,2026-05-05,,,
ASML,C3,2017-10-04,7.4,20.5,7.1
ASML,C3,2017-10-10,5.7,20.5,3.9
ASML,C3,2017-10-16,16.4,9.9,-5.0
ASML,C3,2017-10-20,14.6,8.5,1.2
ASML,C3,2017-10-26,14.1,10.9,0.7
ASML,C3,2017-11-01,7.0,11.8,-5.0
ASML,C3,2017-11-07,1.5,11.5,-10.1
ASML,C3,2017-11-13,7.5,14.2,-5.6
ASML,C3,2017-11-17,9.1,9.4,-4.1
ASML,C3,2017-11-24,3.0,10.4,-13.6
ASML,C3,2017-11-30,17.4,19.2,-5.7
ASML,C3,2017-12-06,21.9,27.6,-9.0
ASML,C3,2017-12-12,23.6,20.4,-10.4
ASML,C3,2018-02-05,7.0,10.2,-1.4
ASML,C3,2018-02-09,9.8,8.7,2.7
ASML,C3,2018-02-15,4.8,3.9,-4.2
ASML,C3,2018-04-04,0.4,-7.6,3.6
ASML,C3,2018-04-10,-2.2,-14.5,0.8
ASML,C3,2018-04-16,6.4,-13.9,1.9
